
    Time  ref_inp     lev2     lev1      err 
   272.20    5.060    5.075    0.595   -0.235
   272.30    5.060    5.080    0.595   -0.235
   272.40    5.060    5.080    0.595   -0.235
   272.50    5.060    5.080    0.595   -0.235
   272.60    5.060    5.080    0.595   -0.235
   272.70    5.060    5.080    0.595   -0.235
   272.80    5.060    5.080    0.595   -0.235
   272.90    5.060    5.080    0.595   -0.235
   273.00    5.060    5.080    0.595   -0.235
   273.10    5.060    5.080    0.595   -0.235
   273.20    5.060    5.080    0.595   -0.235
   273.30    5.060    5.080    0.595   -0.235
   273.40    5.060    5.080    0.595   -0.235
   273.50    5.060    5.080    0.595   -0.235
   273.60    5.060    5.080    0.595   -0.235
   273.70    5.060    5.080    0.595   -0.235
   273.80    5.060    5.080    0.595   -0.235
   273.90    5.060    5.075    0.595   -0.235
   274.00    5.060    5.075    0.595   -0.235
   274.10    5.060    5.075    0.595   -0.235
   274.20    5.060    5.075    0.595   -0.235
   274.30    5.060    5.075    0.595   -0.235
   274.40    5.060    5.075    0.595   -0.235
   274.50    5.060    5.075    0.595   -0.235
   274.60    5.060    5.075    0.595   -0.235
   274.70    5.060    5.075    0.595   -0.235
   274.80    5.060    5.075    0.595   -0.235
   274.90    5.060    5.075    0.595   -0.235
   275.00    5.060    5.075    0.595   -0.235
   275.10    5.060    5.075    0.595   -0.235
   275.20    5.060    5.075    0.595   -0.235
   275.30    5.060    5.075    0.595   -0.235
   275.40    5.060    5.075    0.595   -0.235
   275.50    5.060    5.075    0.595   -0.235
   275.60    5.060    5.075    0.595   -0.235
   275.70    5.060    5.075    0.595   -0.235
   275.80    5.060    5.075    0.595   -0.235
   275.90    5.060    5.075    0.595   -0.235
   276.00    5.060    5.075    0.595   -0.235
   276.10    5.060    5.075    0.595   -0.235
   276.20    5.060    5.080    0.595   -0.235
   276.30    5.060    5.080    0.595   -0.235
   276.40    5.060    5.080    0.595   -0.235
   276.50    5.060    5.080    0.595   -0.235
   276.60    5.060    5.080    0.595   -0.235
   276.70    5.060    5.080    0.595   -0.235
   276.80    5.060    5.080    0.595   -0.235
   276.90    5.060    5.080    0.595   -0.235
   277.00    5.060    5.080    0.595   -0.235
   277.10    5.060    5.080    0.595   -0.235
   277.20    5.060    5.080    0.595   -0.235
   277.30    5.060    5.080    0.595   -0.235
   277.40    5.060    5.080    0.595   -0.235
   277.50    5.060    5.080    0.595   -0.235
   277.60    5.060    5.080    0.595   -0.235
   277.70    5.060    5.080    0.595   -0.235
   277.80    5.060    5.080    0.595   -0.235
   277.90    5.060    5.080    0.595   -0.235
   278.00    5.060    5.080    0.595   -0.235
   278.10    5.060    5.080    0.595   -0.235
   278.20    5.060    5.080    0.595   -0.235
   278.30    5.060    5.080    0.595   -0.235
   278.40    5.060    5.080    0.595   -0.235
   278.50    5.060    5.080    0.595   -0.235
   278.60    5.060    5.080    0.595   -0.235
   278.70    5.060    5.080    0.595   -0.235
   278.80    5.060    5.080    0.595   -0.235
   278.90    5.060    5.080    0.595   -0.235
   279.00    5.060    5.080    0.595   -0.235
   279.10    5.060    5.080    0.595   -0.235
   279.20    5.060    5.080    0.595   -0.235
   279.30    5.060    5.080    0.595   -0.235
   279.40    5.060    5.080    0.595   -0.235
   279.50    5.060    5.080    0.595   -0.235
   279.60    5.060    5.080    0.595   -0.235
   279.70    5.060    5.080    0.595   -0.235
   279.80    5.060    5.080    0.595   -0.235
   279.90    5.060    5.080    0.595   -0.235
   280.00    5.060    5.080    0.595   -0.235
   280.10    5.060    5.080    0.595   -0.235
   280.20    5.060    5.080    0.595   -0.235
   280.30    5.060    5.080    0.595   -0.235
   280.40    5.060    5.080    0.595   -0.235
   280.50    5.060    5.080    0.595   -0.235
   280.60    5.060    5.080    0.595   -0.235
   280.70    5.060    5.080    0.595   -0.235
   280.80    5.060    5.080    0.595   -0.235
   280.90    5.060    5.080    0.595   -0.235
   281.00    5.060    5.080    0.595   -0.235
   281.10    5.060    5.085    0.595   -0.235
   281.20    5.060    5.085    0.595   -0.235
   281.30    5.060    5.085    0.595   -0.235
   281.40    5.060    5.085    0.595   -0.235
   281.50    5.060    5.085    0.595   -0.235
   281.60    5.060    5.085    0.595   -0.235
   281.70    5.060    5.085    0.595   -0.235
   281.80    5.060    5.085    0.595   -0.235
   281.90    5.060    5.085    0.595   -0.235
   282.00    5.060    5.085    0.595   -0.235
   282.10    5.060    5.085    0.595   -0.235
   282.20    5.060    5.085    0.595   -0.235
   282.30    5.060    5.085    0.595   -0.235
   282.40    5.060    5.085    0.595   -0.235
   282.50    5.060    5.085    0.595   -0.235
   282.60    5.060    5.085    0.595   -0.235
   282.70    5.060    5.085    0.595   -0.235
   282.80    5.060    5.085    0.595   -0.235
   282.90    5.060    5.085    0.595   -0.235
   283.00    5.060    5.085    0.595   -0.235
   283.10    5.060    5.085    0.595   -0.235
   283.20    5.060    5.085    0.595   -0.235
   283.30    5.060    5.085    0.595   -0.235
   283.40    5.060    5.085    0.595   -0.235
   283.50    5.060    5.085    0.595   -0.235
   283.60    5.060    5.090    0.595   -0.235
   283.70    5.060    5.090    0.595   -0.235
   283.80    5.060    5.090    0.595   -0.235
   283.90    5.060    5.090    0.595   -0.235
   284.00    5.060    5.090    0.595   -0.235
   284.10    5.060    5.090    0.595   -0.235
   284.20    5.060    5.090    0.595   -0.235
   284.30    5.060    5.090    0.595   -0.235
   284.40    5.060    5.090    0.595   -0.235
   284.50    5.060    5.090    0.595   -0.235
   284.60    5.060    5.090    0.595   -0.235
   284.70    5.060    5.090    0.595   -0.235
   284.80    5.060    5.090    0.595   -0.235
   284.90    5.060    5.090    0.595   -0.235
   285.00    5.060    5.090    0.595   -0.235
   285.10    5.060    5.090    0.595   -0.235
   285.20    5.060    5.090    0.595   -0.235
   285.30    5.060    5.090    0.595   -0.235
   285.40    5.060    5.090    0.595   -0.235
   285.50    5.060    5.090    0.595   -0.235
   285.60    5.060    5.090    0.595   -0.235
   285.70    5.060    5.090    0.595   -0.235
   285.80    5.060    5.090    0.595   -0.235
   285.90    5.060    5.090    0.595   -0.235
   286.00    5.060    5.090    0.595   -0.235
   286.10    5.060    5.090    0.595   -0.235
   286.20    5.060    5.090    0.595   -0.235
   286.30    5.060    5.090    0.595   -0.235
   286.40    5.060    5.090    0.595   -0.235
   286.50    5.060    5.090    0.595   -0.235
   286.60    5.060    5.090    0.595   -0.235
   286.70    5.060    5.090    0.595   -0.235
   286.80    5.060    5.090    0.595   -0.235
   286.90    5.060    5.090    0.595   -0.235
   287.00    5.060    5.090    0.595   -0.235
   287.10    5.060    5.090    0.595   -0.235
   287.20    5.060    5.090    0.595   -0.235
   287.30    5.060    5.090    0.595   -0.235
   287.40    5.060    5.090    0.595   -0.235
   287.50    5.060    5.085    0.595   -0.235
   287.60    5.060    5.090    0.595   -0.235
   287.70    5.060    5.085    0.595   -0.235
   287.80    5.060    5.090    0.595   -0.235
   287.90    5.060    5.090    0.595   -0.235
   288.00    5.060    5.090    0.595   -0.235
   288.10    5.060    5.090    0.595   -0.235
   288.20    5.060    5.090    0.595   -0.235
   288.30    5.060    5.090    0.595   -0.235
   288.40    5.060    5.090    0.595   -0.235
   288.50    5.060    5.090    0.595   -0.235
   288.60    5.060    5.090    0.595   -0.235
   288.70    5.060    5.090    0.595   -0.235
   288.80    5.060    5.090    0.595   -0.235
   288.90    5.060    5.090    0.595   -0.235
   289.00    5.060    5.090    0.595   -0.235
   289.10    5.060    5.090    0.595   -0.235
   289.20    5.060    5.090    0.595   -0.235
   289.30    5.060    5.090    0.595   -0.235
   289.40    5.060    5.090    0.595   -0.235
   289.50    5.060    5.090    0.595   -0.235
   289.60    5.060    5.090    0.595   -0.235
   289.70    5.060    5.090    0.595   -0.235
   289.80    5.060    5.090    0.595   -0.235
   289.90    5.060    5.090    0.595   -0.235
   290.00    5.060    5.090    0.595   -0.235
   290.10    5.060    5.090    0.595   -0.235
   290.20    5.060    5.090    0.595   -0.235
   290.30    5.060    5.090    0.595   -0.235
   290.40    5.060    5.090    0.595   -0.235
   290.50    5.060    5.090    0.595   -0.235
   290.60    5.060    5.090    0.595   -0.235
   290.70    5.060    5.090    0.595   -0.235
   290.80    5.060    5.090    0.595   -0.235
   290.90    5.060    5.090    0.595   -0.235
   291.00    5.060    5.090    0.595   -0.235
   291.10    5.060    5.090    0.595   -0.235
   291.20    5.060    5.090    0.595   -0.235
   291.30    5.060    5.090    0.595   -0.235
   291.40    5.060    5.090    0.595   -0.235
   291.50    5.060    5.090    0.595   -0.235
   291.60    5.060    5.090    0.595   -0.235
   291.70    5.060    5.090    0.595   -0.235
   291.80    5.060    5.090    0.595   -0.235
   291.90    5.060    5.090    0.595   -0.235
   292.00    5.060    5.090    0.595   -0.235
   292.10    5.060    5.090    0.595   -0.235
   292.20    5.060    5.090    0.595   -0.235
   292.30    5.060    5.090    0.595   -0.235
   292.40    5.060    5.090    0.595   -0.235
   292.50    5.060    5.090    0.595   -0.235
   292.60    5.060    5.090    0.595   -0.235
   292.70    5.060    5.090    0.595   -0.235
   292.80    5.060    5.090    0.595   -0.235
   292.90    5.060    5.090    0.595   -0.235
   293.00    5.060    5.090    0.595   -0.235
   293.10    5.060    5.090    0.595   -0.235
   293.20    5.060    5.090    0.595   -0.235
   293.30    5.060    5.090    0.595   -0.235
   293.40    5.060    5.090    0.595   -0.235
   293.50    5.060    5.090    0.595   -0.235
   293.60    5.060    5.090    0.595   -0.235
   293.70    5.060    5.090    0.595   -0.235
   293.80    5.060    5.090    0.595   -0.235
   293.90    5.060    5.090    0.595   -0.235
   294.00    5.060    5.090    0.595   -0.235
   294.10    5.060    5.090    0.595   -0.235
   294.20    5.060    5.090    0.595   -0.235
   294.30    5.060    5.090    0.595   -0.235
   294.40    5.060    5.090    0.595   -0.235
   294.50    5.060    5.090    0.595   -0.235
   294.60    5.060    5.090    0.595   -0.235
   294.70    5.060    5.090    0.595   -0.235
   294.80    5.060    5.090    0.595   -0.235
   294.90    5.060    5.090    0.595   -0.235
   295.00    5.060    5.090    0.595   -0.235
   295.10    5.060    5.090    0.595   -0.235
   295.20    5.060    5.095    0.595   -0.235
   295.30    5.060    5.095    0.595   -0.235
   295.40    5.060    5.095    0.595   -0.235
   295.50    5.060    5.095    0.595   -0.235
   295.60    5.060    5.095    0.595   -0.235
   295.70    5.060    5.095    0.595   -0.235
   295.80    5.060    5.090    0.595   -0.235
   295.90    5.060    5.090    0.595   -0.235
   296.00    5.060    5.090    0.595   -0.235
   296.10    5.060    5.090    0.595   -0.235
   296.20    5.060    5.090    0.595   -0.235
   296.30    5.060    5.090    0.595   -0.235
   296.40    5.060    5.090    0.595   -0.235
   296.50    5.060    5.090    0.595   -0.235
   296.60    5.060    5.090    0.595   -0.235
   296.70    5.060    5.090    0.595   -0.235
   296.80    5.060    5.090    0.595   -0.235
   296.90    5.060    5.090    0.595   -0.235
   297.00    5.060    5.095    0.595   -0.235
   297.10    5.060    5.095    0.595   -0.235
   297.20    5.060    5.095    0.595   -0.235
   297.30    5.060    5.095    0.595   -0.235
   297.40    5.060    5.095    0.595   -0.235
   297.50    5.060    5.095    0.595   -0.235
   297.60    5.060    5.095    0.595   -0.235
   297.70    5.060    5.095    0.595   -0.235
   297.80    5.060    5.095    0.595   -0.235
   297.90    5.060    5.090    0.595   -0.235
   298.00    5.060    5.090    0.595   -0.235
   298.10    5.060    5.090    0.595   -0.235
   298.20    5.060    5.090    0.595   -0.235
   298.30    5.060    5.090    0.595   -0.235
   298.40    5.060    5.095    0.595   -0.235
   298.50    5.060    5.095    0.595   -0.235
   298.60    5.060    5.095    0.595   -0.235
   298.70    5.060    5.095    0.595   -0.235
   298.80    5.060    5.100    0.595   -0.235
   298.90    5.060    5.095    0.595   -0.235
   299.00    5.060    5.095    0.595   -0.235
   299.10    5.060    5.095    0.595   -0.235
   299.20    5.060    5.095    0.595   -0.235
   299.30    5.060    5.095    0.595   -0.235
   299.40    5.060    5.095    0.595   -0.235
   299.50    5.060    5.095    0.595   -0.235
   299.60    5.060    5.100    0.595   -0.235
   299.70    5.060    5.100    0.595   -0.235
   299.80    5.060    5.100    0.595   -0.235
   299.90    5.060    5.100    0.595   -0.235
   300.00    5.060    5.100    0.595   -0.235
   300.10    5.060    5.100    0.595   -0.235
   300.20    5.060    5.100    0.595   -0.235
   300.30    5.060    5.100    0.595   -0.235
   300.40    5.060    5.100    0.595   -0.235
   300.50    5.060    5.100    0.595   -0.235
   300.60    5.060    5.100    0.595   -0.235
   300.70    5.060    5.100    0.595   -0.235
   300.80    5.060    5.100    0.595   -0.235
   300.90    5.060    5.100    0.595   -0.235
   301.00    5.060    5.095    0.595   -0.235
   301.10    5.060    5.095    0.595   -0.235
   301.20    5.060    5.095    0.595   -0.235
   301.30    5.060    5.095    0.595   -0.235
   301.40    5.060    5.095    0.595   -0.235
   301.50    5.060    5.095    0.595   -0.235
   301.60    5.060    5.095    0.595   -0.235
   301.70    5.060    5.095    0.595   -0.235
   301.80    5.060    5.095    0.595   -0.235
   301.90    5.060    5.095    0.595   -0.235
   302.00    5.060    5.095    0.595   -0.235
   302.10    5.060    5.095    0.595   -0.235
   302.20    5.060    5.095    0.595   -0.235
   302.30    5.060    5.095    0.595   -0.235
   302.40    5.060    5.095    0.595   -0.235
   302.50    5.060    5.095    0.595   -0.235
   302.60    5.060    5.095    0.595   -0.235
   302.70    5.060    5.095    0.595   -0.235
   302.80    5.060    5.100    0.595   -0.235
   302.90    5.060    5.100    0.595   -0.235
   303.00    5.060    5.100    0.595   -0.235
   303.10    5.060    5.100    0.595   -0.235
   303.20    5.060    5.100    0.595   -0.235
   303.30    5.060    5.100    0.595   -0.235
   303.40    5.060    5.100    0.595   -0.235
   303.50    5.060    5.100    0.595   -0.235
   303.60    5.060    5.100    0.595   -0.235
   303.70    5.060    5.100    0.595   -0.235
   303.80    5.060    5.100    0.595   -0.235
   303.90    5.060    5.100    0.595   -0.235
   304.00    5.060    5.100    0.595   -0.235
   304.10    5.060    5.100    0.595   -0.235
   304.20    5.060    5.100    0.595   -0.235
   304.30    5.060    5.100    0.595   -0.235
   304.40    5.060    5.100    0.595   -0.235
   304.50    5.060    5.100    0.595   -0.235
   304.60    5.060    5.095    0.595   -0.235
   304.70    5.060    5.095    0.595   -0.235
   304.80    5.060    5.095    0.595   -0.235
   304.90    5.060    5.095    0.595   -0.235
   305.00    5.060    5.095    0.595   -0.235
   305.10    5.060    5.095    0.595   -0.235
   305.20    5.060    5.100    0.595   -0.235
   305.30    5.060    5.100    0.595   -0.235
   305.40    5.060    5.100    0.595   -0.235
   305.50    5.060    5.100    0.595   -0.235
   305.60    5.060    5.095    0.595   -0.235
   305.70    5.060    5.100    0.595   -0.235
   305.80    5.060    5.100    0.595   -0.235
   305.90    5.060    5.095    0.595   -0.235
   306.00    5.060    5.095    0.595   -0.235
   306.10    5.060    5.095    0.595   -0.235
   306.20    5.060    5.095    0.595   -0.235
   306.30    5.060    5.095    0.595   -0.235
   306.40    5.060    5.095    0.595   -0.235
   306.50    5.060    5.095    0.595   -0.235
   306.60    5.060    5.095    0.595   -0.235
   306.70    5.060    5.095    0.595   -0.235
   306.80    5.060    5.095    0.595   -0.235
   306.90    5.060    5.095    0.595   -0.235
   307.00    5.060    5.095    0.595   -0.235
   307.10    5.060    5.095    0.595   -0.235
   307.20    5.060    5.095    0.595   -0.235
   307.30    5.060    5.095    0.595   -0.235
   307.40    5.060    5.095    0.595   -0.235
   307.50    5.060    5.095    0.595   -0.235
   307.60    5.060    5.095    0.595   -0.235
   307.70    5.060    5.095    0.595   -0.235
   307.80    5.060    5.095    0.595   -0.235
   307.90    5.060    5.095    0.595   -0.235
   308.00    5.060    5.100    0.595   -0.235
   308.10    5.060    5.100    0.595   -0.235
   308.20    5.060    5.100    0.595   -0.235
   308.30    5.060    5.105    0.595   -0.235
   308.40    5.060    5.100    0.595   -0.235
   308.50    5.060    5.100    0.595   -0.235
   308.60    5.060    5.100    0.595   -0.235
   308.70    5.060    5.100    0.595   -0.235
   308.80    5.060    5.100    0.595   -0.235
   308.90    5.060    5.100    0.595   -0.235
   309.00    5.060    5.100    0.595   -0.235
   309.10    5.060    5.100    0.595   -0.235
   309.20    5.060    5.100    0.595   -0.235
   309.30    5.060    5.100    0.595   -0.235
   309.40    5.060    5.100    0.595   -0.235
   309.50    5.060    5.100    0.595   -0.235
   309.60    5.060    5.100    0.595   -0.235
   309.70    5.060    5.100    0.595   -0.235
   309.80    5.060    5.100    0.595   -0.235
   309.90    5.060    5.100    0.595   -0.235
   310.00    5.060    5.100    0.595   -0.235
   310.10    5.060    5.100    0.595   -0.235
   310.20    5.060    5.100    0.595   -0.235
   310.30    5.060    5.100    0.595   -0.235
   310.40    5.060    5.100    0.595   -0.235
   310.50    5.060    5.100    0.595   -0.235
   310.60    5.060    5.100    0.595   -0.235
   310.70    5.060    5.100    0.595   -0.235
   310.80    5.060    5.100    0.595   -0.235
   310.90    5.060    5.100    0.595   -0.235
   311.00    5.060    5.100    0.595   -0.235
   311.10    5.060    5.100    0.595   -0.235
   311.20    5.060    5.100    0.595   -0.235
   311.30    5.060    5.100    0.595   -0.235
   311.40    5.060    5.100    0.595   -0.235
   311.50    5.060    5.095    0.595   -0.235
   311.60    5.060    5.095    0.595   -0.235
   311.70    5.060    5.095    0.595   -0.235
   311.80    5.060    5.100    0.595   -0.235
   311.90    5.060    5.100    0.595   -0.235
   312.00    5.060    5.100    0.595   -0.235
   312.10    5.060    5.100    0.595   -0.235
   312.20    5.060    5.100    0.595   -0.235
   312.30    5.060    5.100    0.595   -0.235
   312.40    5.060    5.100    0.595   -0.235
   312.50    5.060    5.100    0.595   -0.235
   312.60    5.060    5.100    0.595   -0.235
   312.70    5.060    5.100    0.595   -0.235
   312.80    5.060    5.100    0.595   -0.235
   312.90    5.060    5.100    0.595   -0.235
   313.00    5.060    5.100    0.595   -0.235
   313.10    5.060    5.100    0.595   -0.235
   313.20    5.060    5.100    0.595   -0.235
   313.30    5.060    5.100    0.595   -0.235
   313.40    5.060    5.100    0.595   -0.235
   313.50    5.060    5.100    0.595   -0.235
   313.60    5.060    5.100    0.595   -0.235
   313.70    5.060    5.100    0.595   -0.235
   313.80    5.060    5.100    0.595   -0.235
   313.90    5.060    5.100    0.595   -0.235
   314.00    5.060    5.100    0.595   -0.235
   314.10    5.060    5.100    0.595   -0.235
   314.20    5.060    5.100    0.595   -0.235
   314.30    5.060    5.100    0.595   -0.235
   314.40    5.060    5.100    0.595   -0.235
   314.50    5.060    5.100    0.595   -0.235
   314.60    5.060    5.100    0.595   -0.235
   314.70    5.060    5.100    0.595   -0.235
   314.80    5.060    5.095    0.595   -0.235
   314.90    5.060    5.095    0.595   -0.235
   315.00    5.060    5.095    0.595   -0.235
   315.10    5.060    5.095    0.595   -0.235
   315.20    5.060    5.095    0.595   -0.235
   315.30    5.060    5.095    0.595   -0.235
   315.40    5.060    5.095    0.595   -0.235
   315.50    5.060    5.095    0.595   -0.235
   315.60    5.060    5.095    0.595   -0.235
   315.70    5.060    5.095    0.595   -0.235
   315.80    5.060    5.095    0.595   -0.235
   315.90    5.060    5.095    0.595   -0.235
   316.00    5.060    5.095    0.595   -0.235
   316.10    5.060    5.095    0.595   -0.235
   316.20    5.060    5.095    0.595   -0.235
   316.30    5.060    5.095    0.595   -0.235
   316.40    5.060    5.095    0.595   -0.235
   316.50    5.060    5.095    0.595   -0.235
   316.60    5.060    5.095    0.595   -0.235
   316.70    5.060    5.095    0.595   -0.235
   316.80    5.060    5.095    0.595   -0.235
   316.90    5.060    5.095    0.595   -0.235
   317.00    5.060    5.095    0.595   -0.235
   317.10    5.060    5.095    0.595   -0.235
   317.20    5.060    5.095    0.595   -0.235
   317.30    5.060    5.095    0.595   -0.235
   317.40    5.060    5.095    0.595   -0.235
   317.50    5.060    5.095    0.595   -0.235
   317.60    5.060    5.095    0.595   -0.235
   317.70    5.060    5.095    0.595   -0.235
   317.80    5.060    5.095    0.595   -0.235
   317.90    5.060    5.095    0.595   -0.235
   318.00    5.060    5.095    0.595   -0.235
   318.10    5.060    5.095    0.595   -0.235
   318.20    5.060    5.095    0.595   -0.235
   318.30    5.060    5.095    0.595   -0.235
   318.40    5.060    5.095    0.595   -0.235
   318.50    5.060    5.095    0.595   -0.235
   318.60    5.060    5.095    0.595   -0.235
   318.70    5.060    5.095    0.595   -0.235
   318.80    5.060    5.095    0.595   -0.235
   318.90    5.060    5.095    0.595   -0.235
   319.00    5.060    5.095    0.595   -0.235
   319.10    5.060    5.095    0.595   -0.235
   319.20    5.060    5.095    0.595   -0.235
   319.30    5.060    5.095    0.595   -0.235
   319.40    5.060    5.095    0.595   -0.235
   319.50    5.060    5.095    0.595   -0.235
   319.60    5.060    5.095    0.595   -0.235
   319.70    5.060    5.095    0.595   -0.235
   319.80    5.060    5.095    0.595   -0.235
   319.90    5.060    5.095    0.595   -0.235
   320.00    5.060    5.095    0.595   -0.235
   320.10    5.060    5.095    0.595   -0.235
   320.20    5.060    5.090    0.595   -0.235
   320.30    5.060    5.090    0.595   -0.235
   320.40    5.060    5.090    0.595   -0.235
   320.50    5.060    5.095    0.595   -0.235
   320.60    5.060    5.095    0.595   -0.235
   320.70    5.060    5.095    0.595   -0.235
   320.80    5.060    5.095    0.595   -0.235
   320.90    5.060    5.095    0.595   -0.235
   321.00    5.060    5.095    0.595   -0.235
   321.10    5.060    5.095    0.595   -0.235
   321.20    5.060    5.095    0.595   -0.235
   321.30    5.060    5.095    0.595   -0.235
   321.40    5.060    5.095    0.595   -0.235
   321.50    5.060    5.095    0.595   -0.235
   321.60    5.060    5.095    0.595   -0.235
   321.70    5.060    5.095    0.595   -0.235
   321.80    5.060    5.095    0.595   -0.235
   321.90    5.060    5.095    0.595   -0.235
   322.00    5.060    5.095    0.595   -0.235
   322.10    5.060    5.095    0.595   -0.235
   322.20    5.060    5.095    0.595   -0.235
   322.30    5.060    5.095    0.595   -0.235
   322.40    5.060    5.095    0.595   -0.235
   322.50    5.060    5.095    0.595   -0.235
   322.60    5.060    5.090    0.595   -0.235
   322.70    5.060    5.090    0.595   -0.235
   322.80    5.060    5.090    0.595   -0.235
   322.90    5.060    5.090    0.595   -0.235
   323.00    5.060    5.090    0.595   -0.235
   323.10    5.060    5.095    0.595   -0.235
   323.20    5.060    5.095    0.595   -0.235
   323.30    5.060    5.095    0.595   -0.235
   323.40    5.060    5.095    0.595   -0.235
   323.50    5.060    5.095    0.595   -0.235
   323.60    5.060    5.095    0.595   -0.235
   323.70    5.060    5.095    0.595   -0.235
   323.80    5.060    5.095    0.595   -0.235
   323.90    5.060    5.095    0.595   -0.235
   324.00    5.060    5.095    0.595   -0.235
   324.10    5.060    5.095    0.595   -0.235
   324.20    5.060    5.095    0.595   -0.235
   324.30    5.060    5.095    0.595   -0.235
   324.40    5.060    5.095    0.595   -0.235
   324.50    5.060    5.095    0.595   -0.235
   324.60    5.060    5.095    0.595   -0.235
   324.70    5.060    5.095    0.595   -0.235
   324.80    5.060    5.095    0.595   -0.235
   324.90    5.060    5.095    0.595   -0.235
   325.00    5.060    5.095    0.595   -0.235
   325.10    5.060    5.095    0.595   -0.235
   325.20    5.060    5.095    0.595   -0.235
   325.30    5.060    5.095    0.595   -0.235
   325.40    5.060    5.090    0.595   -0.235
   325.50    5.060    5.090    0.595   -0.235
   325.60    5.060    5.090    0.595   -0.235
   325.70    5.060    5.090    0.595   -0.235
   325.80    5.060    5.090    0.595   -0.235
   325.90    5.060    5.090    0.595   -0.235
   326.00    5.060    5.090    0.595   -0.235
   326.10    5.060    5.090    0.595   -0.235
   326.20    5.060    5.090    0.595   -0.235
   326.30    5.060    5.090    0.595   -0.235
   326.40    5.060    5.095    0.595   -0.235
   326.50    5.060    5.095    0.595   -0.235
   326.60    5.060    5.095    0.595   -0.235
   326.70    5.060    5.095    0.595   -0.235
   326.80    5.060    5.095    0.595   -0.235
   326.90    5.060    5.095    0.595   -0.235
   327.00    5.060    5.095    0.595   -0.235
   327.10    5.060    5.095    0.595   -0.235
   327.20    5.060    5.095    0.595   -0.235
   327.30    5.060    5.095    0.595   -0.235
   327.40    5.060    5.095    0.595   -0.235
   327.50    5.060    5.095    0.595   -0.235
   327.60    5.060    5.095    0.595   -0.235
   327.70    5.060    5.095    0.595   -0.235
   327.80    5.060    5.095    0.595   -0.235
   327.90    5.060    5.095    0.595   -0.235
   328.00    5.060    5.095    0.595   -0.235
   328.10    5.060    5.095    0.595   -0.235
   328.20    5.060    5.095    0.595   -0.235
   328.30    5.060    5.090    0.595   -0.235
   328.40    5.060    5.090    0.595   -0.235
   328.50    5.060    5.090    0.595   -0.235
   328.60    5.060    5.090    0.595   -0.235
   328.70    5.060    5.090    0.595   -0.235
   328.80    5.060    5.090    0.595   -0.235
   328.90    5.060    5.090    0.595   -0.235
   329.00    5.060    5.095    0.595   -0.235
   329.10    5.060    5.090    0.595   -0.235
   329.20    5.060    5.095    0.595   -0.235
   329.30    5.060    5.095    0.595   -0.235
   329.40    5.060    5.095    0.595   -0.235
   329.50    5.060    5.095    0.595   -0.235
   329.60    5.060    5.095    0.595   -0.235
   329.70    5.060    5.095    0.595   -0.235
   329.80    5.060    5.090    0.595   -0.235
   329.90    5.060    5.090    0.595   -0.235
   330.00    5.060    5.090    0.595   -0.235
   330.10    5.060    5.090    0.595   -0.235
   330.20    5.060    5.090    0.595   -0.235
   330.30    5.060    5.090    0.595   -0.235
   330.40    5.060    5.090    0.595   -0.235
   330.50    5.060    5.090    0.595   -0.235
   330.60    5.060    5.090    0.595   -0.235
   330.70    5.060    5.090    0.595   -0.235
   330.80    5.060    5.090    0.595   -0.235
   330.90    5.060    5.090    0.595   -0.235
   331.00    5.060    5.090    0.595   -0.235
   331.10    5.060    5.090    0.595   -0.235
   331.20    5.060    5.090    0.595   -0.235
   331.30    5.060    5.090    0.595   -0.235
   331.40    5.060    5.090    0.595   -0.235
   331.50    5.060    5.090    0.595   -0.235
   331.60    5.060    5.090    0.595   -0.235
   331.70    5.060    5.090    0.595   -0.235
   331.80    5.060    5.090    0.595   -0.235
   331.90    5.060    5.090    0.595   -0.235
   332.00    5.060    5.090    0.595   -0.235
   332.10    5.060    5.090    0.595   -0.235
   332.20    5.060    5.090    0.595   -0.235
   332.30    5.060    5.090    0.595   -0.235
   332.40    5.060    5.090    0.595   -0.235
   332.50    5.060    5.090    0.595   -0.235
   332.60    5.060    5.090    0.595   -0.235
   332.70    5.060    5.090    0.595   -0.235
   332.80    5.060    5.090    0.595   -0.235
   332.90    5.060    5.090    0.595   -0.235
   333.00    5.060    5.085    0.595   -0.235
   333.10    5.060    5.085    0.595   -0.235
   333.20    5.060    5.090    0.595   -0.235
   333.30    5.060    5.090    0.595   -0.235
   333.40    5.060    5.090    0.595   -0.235
   333.50    5.060    5.090    0.595   -0.235
   333.60    5.060    5.085    0.595   -0.235
   333.70    5.060    5.085    0.595   -0.235
   333.80    5.060    5.085    0.595   -0.235
   333.90    5.060    5.085    0.595   -0.235
   334.00    5.060    5.085    0.595   -0.235
   334.10    5.060    5.085    0.595   -0.235
   334.20    5.060    5.085    0.595   -0.235
   334.30    5.060    5.085    0.595   -0.235
   334.40    5.060    5.085    0.595   -0.235
   334.50    5.060    5.085    0.595   -0.235
   334.60    5.060    5.085    0.595   -0.235
   334.70    5.060    5.085    0.595   -0.235
   334.80    5.060    5.085    0.595   -0.235
   334.90    5.060    5.085    0.595   -0.235
   335.00    5.060    5.085    0.595   -0.235
   335.10    5.060    5.085    0.595   -0.235
   335.20    5.060    5.085    0.595   -0.235
   335.30    5.060    5.085    0.595   -0.235
   335.40    5.060    5.085    0.595   -0.235
   335.50    5.060    5.085    0.595   -0.235
   335.60    5.060    5.085    0.595   -0.235
