Data series 5

    Time  ref_inp     lev2     lev1      err 
    25.10    4.965    4.755    0.575   -0.235
    25.20    4.965    4.760    0.575   -0.235
    25.30    4.965    4.765    0.575   -0.235
    25.40    4.965    4.770    0.575   -0.235
    25.50    4.965    4.775    0.575   -0.235
    25.60    4.965    4.775    0.580   -0.235
    25.70    4.965    4.780    0.575   -0.235
    25.80    4.965    4.785    0.575   -0.235
    25.90    4.965    4.790    0.580   -0.235
    26.00    4.965    4.795    0.575   -0.235
    26.10    4.965    4.800    0.575   -0.235
    26.20    4.965    4.805    0.580   -0.235
    26.30    4.965    4.815    0.575   -0.235
    26.40    4.965    4.820    0.580   -0.235
    26.50    4.965    4.825    0.575   -0.235
    26.60    4.965    4.830    0.580   -0.235
    26.70    4.965    4.840    0.580   -0.235
    26.80    4.965    4.845    0.580   -0.235
    26.90    4.965    4.855    0.580   -0.235
    27.00    4.965    4.865    0.580   -0.235
    27.10    4.965    4.870    0.580   -0.235
    27.20    4.965    4.880    0.580   -0.235
    27.30    4.965    4.885    0.580   -0.235
    27.40    4.965    4.890    0.580   -0.235
    27.50    4.965    4.895    0.580   -0.235
    27.60    4.965    4.900    0.580   -0.235
    27.70    4.965    4.905    0.580   -0.235
    27.80    4.965    4.910    0.580   -0.235
    27.90    4.965    4.915    0.580   -0.235
    28.00    4.965    4.920    0.580   -0.235
    28.10    4.965    4.925    0.580   -0.235
    28.20    4.970    4.930    0.580   -0.235
    28.30    4.965    4.935    0.580   -0.235
    28.40    4.965    4.945    0.580   -0.235
    28.50    4.965    4.950    0.580   -0.235
    28.60    4.965    4.955    0.580   -0.235
    28.70    4.965    4.960    0.580   -0.235
    28.80    4.965    4.965    0.580   -0.235
    28.90    4.965    4.970    0.580   -0.235
    29.00    4.965    4.980    0.580   -0.235
    29.10    4.965    4.985    0.580   -0.235
    29.20    4.965    4.990    0.580   -0.235
    29.30    4.965    4.995    0.580   -0.235
    29.40    4.965    5.000    0.580   -0.235
    29.50    4.965    5.010    0.580   -0.235
    29.60    4.965    5.015    0.580   -0.235
    29.70    4.965    5.020    0.580   -0.235
    29.80    4.965    5.025    0.580   -0.235
    29.90    4.965    5.030    0.580   -0.235
    30.00    4.965    5.035    0.580   -0.235
    30.10    4.965    5.040    0.580   -0.235
    30.20    4.965    5.045    0.580   -0.235
    30.30    4.965    5.050    0.580   -0.235
    30.40    4.965    5.055    0.580   -0.235
    30.50    4.970    5.060    0.580   -0.235
    30.60    4.965    5.070    0.580   -0.235
    30.70    4.965    5.080    0.580   -0.235
    30.80    4.965    5.090    0.580   -0.235
    30.90    4.965    5.100    0.580   -0.235
    31.00    4.965    5.105    0.580   -0.235
    31.10    4.965    5.110    0.580   -0.235
    31.20    4.965    5.115    0.580   -0.235
    31.30    4.965    5.120    0.580   -0.235
    31.40    4.965    5.120    0.580   -0.235
    31.50    4.965    5.125    0.580   -0.235
    31.60    4.970    5.135    0.580   -0.235
    31.70    4.965    5.140    0.580   -0.235
    31.80    4.965    5.145    0.580   -0.235
    31.90    4.965    5.145    0.580   -0.235
    32.00    4.965    5.155    0.580   -0.235
    32.10    4.965    5.160    0.580   -0.235
    32.20    4.965    5.165    0.580   -0.235
    32.30    4.965    5.170    0.580   -0.235
    32.40    4.965    5.175    0.580   -0.235
    32.50    4.965    5.180    0.580   -0.235
    32.60    4.965    5.185    0.580   -0.235
    32.70    4.965    5.190    0.580   -0.235
    32.80    4.965    5.195    0.580   -0.235
    32.90    4.970    5.205    0.580   -0.235
    33.00    4.965    5.210    0.580   -0.235
    33.10    4.965    5.220    0.580   -0.235
    33.20    4.965    5.225    0.580   -0.235
    33.30    4.965    5.230    0.580   -0.235
    33.40    4.965    5.240    0.580   -0.235
    33.50    4.965    5.245    0.580   -0.235
    33.60    4.965    5.250    0.580   -0.235
    33.70    4.965    5.260    0.580   -0.235
    33.80    4.970    5.265    0.580   -0.235
    33.90    4.965    5.270    0.580   -0.235
    34.00    4.965    5.275    0.580   -0.235
    34.10    4.970    5.280    0.580   -0.235
    34.20    4.970    5.285    0.580   -0.235
    34.30    4.965    5.285    0.580   -0.235
    34.40    4.965    5.290    0.580   -0.235
    34.50    4.965    5.295    0.580   -0.235
    34.60    4.965    5.300    0.580   -0.235
    34.70    4.970    5.305    0.580   -0.235
    34.80    4.965    5.310    0.580   -0.235
    34.90    4.965    5.315    0.580   -0.235
    35.00    4.965    5.320    0.580   -0.235
    35.10    4.970    5.325    0.580   -0.235
    35.20    4.970    5.330    0.580   -0.235
    35.30    4.965    5.340    0.580   -0.235
    35.40    4.965    5.345    0.580   -0.235
    35.50    4.965    5.350    0.580   -0.235
    35.60    4.970    5.355    0.580   -0.235
    35.70    4.970    5.360    0.580   -0.235
    35.80    4.965    5.365    0.580   -0.235
    35.90    4.965    5.370    0.580   -0.235
    36.00    4.965    5.375    0.580   -0.235
    36.10    4.965    5.380    0.580   -0.235
    36.20    4.970    5.385    0.580   -0.235
    36.30    4.970    5.390    0.580   -0.235
    36.40    4.965    5.395    0.580   -0.235
    36.50    4.970    5.400    0.580   -0.235
    36.60    4.965    5.405    0.580   -0.235
    36.70    4.970    5.410    0.580   -0.235
    36.80    4.965    5.415    0.580   -0.235
    36.90    4.970    5.420    0.580   -0.235
    37.00    4.970    5.430    0.580   -0.235
    37.10    4.965    5.435    0.580   -0.235
    37.20    4.965    5.440    0.580   -0.235
    37.30    4.965    5.445    0.580   -0.235
    37.40    4.965    5.450    0.580   -0.235
    37.50    4.970    5.450    0.580   -0.235
    37.60    4.970    5.455    0.580   -0.235
    37.70    4.970    5.465    0.585   -0.235
    37.80    4.965    5.470    0.585   -0.235
    37.90    4.970    5.470    0.585   -0.235
    38.00    4.965    5.475    0.585   -0.235
    38.10    4.970    5.475    0.585   -0.235
    38.20    4.965    5.480    0.580   -0.235
    38.30    4.970    5.480    0.585   -0.235
    38.40    4.970    5.485    0.585   -0.235
    38.50    4.970    5.485    0.585   -0.235
    38.60    4.970    5.490    0.580   -0.235
    38.70    4.970    5.490    0.585   -0.235
    38.80    4.970    5.495    0.585   -0.235
    38.90    4.970    5.500    0.585   -0.235
    39.00    4.970    5.505    0.585   -0.235
    39.10    4.965    5.510    0.585   -0.235
    39.20    4.970    5.515    0.585   -0.235
    39.30    4.965    5.520    0.585   -0.235
    39.40    4.965    5.520    0.585   -0.235
    39.50    4.970    5.525    0.585   -0.235
    39.60    4.970    5.530    0.585   -0.235
    39.70    4.970    5.530    0.585   -0.235
    39.80    4.970    5.535    0.585   -0.235
    39.90    4.970    5.535    0.585   -0.235
    40.00    4.970    5.540    0.585   -0.235
    40.10    4.970    5.545    0.585   -0.235
    40.20    4.970    5.545    0.585   -0.235
    40.30    4.970    5.550    0.585   -0.235
    40.40    4.970    5.550    0.585   -0.235
    40.50    4.970    5.550    0.585   -0.235
    40.60    4.965    5.555    0.585   -0.235
    40.70    4.970    5.555    0.585   -0.235
    40.80    4.970    5.560    0.585   -0.235
    40.90    4.965    5.560    0.585   -0.235
    41.00    4.970    5.565    0.585   -0.235
    41.10    4.965    5.570    0.585   -0.235
    41.20    4.965    5.570    0.585   -0.235
    41.30    4.970    5.575    0.585   -0.235
    41.40    4.970    5.575    0.585   -0.235
    41.50    4.970    5.575    0.585   -0.235
    41.60    4.970    5.575    0.585   -0.235
    41.70    4.970    5.580    0.585   -0.235
    41.80    4.965    5.580    0.585   -0.235
    41.90    4.970    5.585    0.585   -0.235
    42.00    4.970    5.585    0.585   -0.235
    42.10    4.970    5.585    0.585   -0.235
    42.20    4.970    5.590    0.585   -0.235
    42.30    4.970    5.590    0.585   -0.235
    42.40    4.970    5.590    0.585   -0.235
    42.50    4.970    5.585    0.585   -0.235
    42.60    4.970    5.585    0.585   -0.235
    42.70    4.965    5.590    0.585   -0.235
    42.80    4.970    5.590    0.585   -0.235
    42.90    4.965    5.595    0.585   -0.235
    43.00    4.970    5.595    0.585   -0.235
    43.10    4.965    5.595    0.585   -0.235
    43.20    4.965    5.590    0.585   -0.235
    43.30    4.970    5.590    0.585   -0.235
    43.40    4.965    5.590    0.585   -0.235
    43.50    4.970    5.585    0.585   -0.235
    43.60    4.970    5.585    0.585   -0.235
    43.70    4.965    5.585    0.585   -0.235
    43.80    4.970    5.585    0.585   -0.235
    43.90    4.970    5.585    0.585   -0.235
    44.00    4.970    5.585    0.585   -0.235
    44.10    4.970    5.585    0.585   -0.235
    44.20    4.970    5.585    0.585   -0.235
    44.30    4.970    5.585    0.585   -0.235
    44.40    4.965    5.585    0.585   -0.235
    44.50    4.965    5.585    0.585   -0.235
    44.60    4.970    5.585    0.585   -0.235
    44.70    4.970    5.580    0.585   -0.235
    44.80    4.970    5.580    0.585   -0.235
    44.90    4.970    5.580    0.585   -0.235
    45.00    4.965    5.580    0.585   -0.235
    45.10    4.970    5.580    0.585   -0.235
    45.20    4.970    5.580    0.585   -0.235
    45.30    4.970    5.580    0.585   -0.235
    45.40    4.970    5.580    0.585   -0.235
    45.50    4.965    5.580    0.585   -0.235
    45.60    4.970    5.575    0.585   -0.235
    45.70    4.970    5.575    0.585   -0.235
    45.80    4.970    5.575    0.585   -0.235
    45.90    4.970    5.570    0.585   -0.235
    46.00    4.970    5.570    0.585   -0.235
    46.10    4.965    5.565    0.585   -0.235
    46.20    4.970    5.565    0.585   -0.235
    46.30    4.970    5.565    0.585   -0.235
    46.40    4.970    5.560    0.585   -0.235
    46.50    4.970    5.560    0.585   -0.235
    46.60    4.970    5.555    0.585   -0.235
    46.70    4.970    5.555    0.585   -0.235
    46.80    4.970    5.550    0.585   -0.235
    46.90    4.970    5.550    0.585   -0.235
    47.00    4.970    5.550    0.585   -0.235
    47.10    4.970    5.545    0.585   -0.235
    47.20    4.970    5.545    0.585   -0.235
    47.30    4.970    5.540    0.585   -0.235
    47.40    4.970    5.540    0.585   -0.235
    47.50    4.965    5.535    0.585   -0.235
    47.60    4.965    5.535    0.585   -0.235
    47.70    4.965    5.530    0.585   -0.235
    47.80    4.970    5.530    0.585   -0.235
    47.90    4.970    5.525    0.585   -0.235
    48.00    4.970    5.525    0.585   -0.235
    48.10    4.965    5.520    0.585   -0.235
    48.20    4.970    5.520    0.585   -0.235
    48.30    4.965    5.515    0.585   -0.235
    48.40    4.970    5.510    0.585   -0.235
    48.50    4.970    5.510    0.585   -0.235
    48.60    4.970    5.510    0.585   -0.235
    48.70    4.965    5.505    0.585   -0.235
    48.80    4.970    5.500    0.585   -0.235
    48.90    4.970    5.500    0.585   -0.235
    49.00    4.965    5.495    0.585   -0.235
    49.10    4.970    5.490    0.585   -0.235
