Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   778.00    3.575    3.345    2.000   10.000    3.575
   778.10    3.575    3.340    2.000   10.000    3.575
   778.20    3.575    3.340    2.000   10.000    3.575
   778.30    3.575    3.340    2.000   10.000    3.575
   778.40    3.575    3.340    2.000   10.000    3.575
   778.50    3.575    3.340    2.000   10.000    3.575
   778.60    3.575    3.340    2.000   10.000    3.575
   778.70    3.575    3.345    2.000   10.000    3.575
   778.80    3.575    3.345    2.000   10.000    3.575
   778.90    3.575    3.345    2.000   10.000    3.575
   779.00    3.575    3.345    2.000   10.000    3.575
   779.10    3.575    3.345    2.000   10.000    3.575
   779.20    3.575    3.345    2.000   10.000    3.575
   779.30    3.575    3.345    2.000   10.000    3.575
   779.40    3.575    3.345    2.000   10.000    3.575
   779.50    3.575    3.345    2.000   10.000    3.575
   779.60    3.575    3.345    2.000   10.000    3.575
   779.70    3.575    3.345    2.000   10.000    3.575
   779.80    3.575    3.345    2.000   10.000    3.575
   779.90    3.575    3.345    2.000   10.000    3.575
   780.00    3.575    3.345    2.000   10.000    3.575
   780.10    3.575    3.345    2.000   10.000    3.575
   780.20    3.575    3.345    2.000   10.000    3.575
   780.30    3.575    3.345    2.000   10.000    3.575
   780.40    3.575    3.345    2.000   10.000    3.575
   780.50    3.575    3.345    2.000   10.000    3.575
   780.60    3.575    3.345    2.000   10.000    3.575
   780.70    3.575    3.345    2.000   10.000    3.575
   780.80    3.575    3.345    2.000   10.000    3.575
   780.90    3.575    3.345    2.000   10.000    3.575
   781.00    3.575    3.345    2.000   10.000    3.575
   781.10    3.580    3.345    2.000   10.000    3.580
   781.20    3.575    3.345    2.000   10.000    3.575
   781.30    3.575    3.345    2.000   10.000    3.575
   781.40    3.575    3.345    2.000   10.000    3.575
   781.50    3.575    3.345    2.000   10.000    3.575
   781.60    3.575    3.345    2.000   10.000    3.575
   781.70    3.575    3.345    2.000   10.000    3.575
   781.80    3.575    3.345    2.000   10.000    3.575
   781.90    3.575    3.345    2.000   10.000    3.575
   782.00    3.575    3.345    2.000   10.000    3.575
   782.10    3.580    3.345    2.000   10.000    3.580
   782.20    3.580    3.345    2.000   10.000    3.580
   782.30    3.580    3.345    2.000   10.000    3.580
   782.40    3.580    3.345    2.000   10.000    3.580
   782.50    3.575    3.345    2.000   10.000    3.575
   782.60    3.580    3.345    2.000   10.000    3.580
   782.70    3.580    3.345    2.000   10.000    3.580
   782.80    3.580    3.345    2.000   10.000    3.580
   782.90    3.580    3.345    2.000   10.000    3.580
   783.00    3.580    3.345    2.000   10.000    3.580
   783.10    3.580    3.345    2.000   10.000    3.580
   783.20    3.580    3.345    2.000   10.000    3.580
   783.30    3.580    3.345    2.000   10.000    3.580
   783.40    3.580    3.345    2.000   10.000    3.580
   783.50    3.580    3.345    2.000   10.000    3.580
   783.60    3.580    3.345    2.000   10.000    3.580
   783.70    3.580    3.345    2.000   10.000    3.580
   783.80    3.580    3.345    2.000   10.000    3.580
   783.90    3.580    3.345    2.000   10.000    3.580
   784.00    3.580    3.345    2.000   10.000    3.580
   784.10    3.580    3.350    2.000   10.000    3.580
   784.20    3.580    3.345    2.000   10.000    3.580
   784.30    3.580    3.345    2.000   10.000    3.580
   784.40    3.580    3.345    2.000   10.000    3.580
   784.50    3.580    3.350    2.000   10.000    3.580
   784.60    3.580    3.350    2.000   10.000    3.580
   784.70    3.580    3.350    2.000   10.000    3.580
   784.80    3.580    3.350    2.000   10.000    3.580
   784.90    3.580    3.350    2.000   10.000    3.580
   785.00    3.580    3.350    2.000   10.000    3.580
   785.10    3.580    3.350    2.000   10.000    3.580
   785.20    3.580    3.350    2.000   10.000    3.580
   785.30    3.580    3.350    2.000   10.000    3.580
   785.40    3.580    3.350    2.000   10.000    3.580
   785.50    3.580    3.350    2.000   10.000    3.580
   785.60    3.580    3.350    2.000   10.000    3.580
   785.70    3.580    3.350    2.000   10.000    3.580
   785.80    3.580    3.350    2.000   10.000    3.580
   785.90    3.580    3.350    2.000   10.000    3.580
   786.00    3.580    3.350    2.000   10.000    3.580
   786.10    3.580    3.350    2.000   10.000    3.580
   786.20    3.580    3.350    2.000   10.000    3.580
   786.30    3.580    3.350    2.000   10.000    3.580
   786.40    3.580    3.350    2.000   10.000    3.580
   786.50    3.580    3.350    2.000   10.000    3.580
   786.60    3.580    3.350    2.000   10.000    3.580
   786.70    3.580    3.350    2.000   10.000    3.580
   786.80    3.580    3.350    2.000   10.000    3.580
   786.90    3.580    3.350    2.000   10.000    3.580
   787.00    3.580    3.350    2.000   10.000    3.580
   787.10    3.580    3.350    2.000   10.000    3.580
   787.20    3.580    3.350    2.000   10.000    3.580
   787.30    3.580    3.350    2.000   10.000    3.580
   787.40    3.580    3.350    2.000   10.000    3.580
   787.50    3.580    3.350    2.000   10.000    3.580
   787.60    3.580    3.350    2.000   10.000    3.580
   787.70    3.580    3.350    2.000   10.000    3.580
   787.80    3.580    3.350    2.000   10.000    3.580
   787.90    3.580    3.350    2.000   10.000    3.580
   788.00    3.580    3.350    2.000   10.000    3.580
   788.10    3.580    3.350    2.000   10.000    3.580
   788.20    3.580    3.350    2.000   10.000    3.580
   788.30    3.580    3.350    2.000   10.000    3.580
   788.40    3.585    3.350    2.000   10.000    3.585
   788.50    3.580    3.350    2.000   10.000    3.580
   788.60    3.585    3.350    2.000   10.000    3.585
   788.70    3.585    3.350    2.000   10.000    3.585
   788.80    3.585    3.350    2.000   10.000    3.585
   788.90    3.585    3.350    2.000   10.000    3.585
   789.00    3.585    3.350    2.000   10.000    3.585
   789.10    3.585    3.350    2.000   10.000    3.585
   789.20    3.585    3.350    2.000   10.000    3.585
   789.30    3.585    3.350    2.000   10.000    3.585
   789.40    3.585    3.350    2.000   10.000    3.585
   789.50    3.585    3.350    2.000   10.000    3.585
   789.60    3.585    3.350    2.000   10.000    3.585
   789.70    3.585    3.350    2.000   10.000    3.585
   789.80    3.585    3.350    2.000   10.000    3.585
   789.90    3.585    3.350    2.000   10.000    3.585
   790.00    3.585    3.350    2.000   10.000    3.585
   790.10    3.585    3.350    2.000   10.000    3.585
   790.20    3.585    3.350    2.000   10.000    3.585
   790.30    3.585    3.355    2.000   10.000    3.585
   790.40    3.585    3.355    2.000   10.000    3.585
   790.50    3.585    3.355    2.000   10.000    3.585
   790.60    3.585    3.350    2.000   10.000    3.585
   790.70    3.585    3.350    2.000   10.000    3.585
   790.80    3.585    3.355    2.000   10.000    3.585
   790.90    3.585    3.355    2.000   10.000    3.585
   791.00    3.585    3.350    2.000   10.000    3.585
   791.10    3.585    3.355    2.000   10.000    3.585
   791.20    3.585    3.355    2.000   10.000    3.585
   791.30    3.585    3.350    2.000   10.000    3.585
   791.40    3.585    3.350    2.000   10.000    3.585
   791.50    3.585    3.350    2.000   10.000    3.585
   791.60    3.585    3.355    2.000   10.000    3.585
   791.70    3.585    3.355    2.000   10.000    3.585
   791.80    3.585    3.350    2.000   10.000    3.585
   791.90    3.585    3.355    2.000   10.000    3.585
   792.00    3.585    3.355    2.000   10.000    3.585
   792.10    3.585    3.355    2.000   10.000    3.585
   792.20    3.585    3.355    2.000   10.000    3.585
   792.30    3.585    3.355    2.000   10.000    3.585
   792.40    3.585    3.355    2.000   10.000    3.585
   792.50    3.585    3.355    2.000   10.000    3.585
   792.60    3.585    3.355    2.000   10.000    3.585
   792.70    3.585    3.355    2.000   10.000    3.585
   792.80    3.585    3.355    2.000   10.000    3.585
   792.90    3.585    3.355    2.000   10.000    3.585
   793.00    3.585    3.355    2.000   10.000    3.585
   793.10    3.585    3.355    2.000   10.000    3.585
   793.20    3.585    3.355    2.000   10.000    3.585
   793.30    3.585    3.355    2.000   10.000    3.585
   793.40    3.590    3.355    2.000   10.000    3.590
   793.50    3.590    3.355    2.000   10.000    3.590
   793.60    3.590    3.355    2.000   10.000    3.590
   793.70    3.590    3.355    2.000   10.000    3.590
   793.80    3.590    3.355    2.000   10.000    3.590
   793.90    3.590    3.355    2.000   10.000    3.590
   794.00    3.590    3.355    2.000   10.000    3.590
   794.10    3.590    3.355    2.000   10.000    3.590
   794.20    3.590    3.355    2.000   10.000    3.590
   794.30    3.590    3.355    2.000   10.000    3.590
   794.40    3.590    3.355    2.000   10.000    3.590
   794.50    3.590    3.355    2.000   10.000    3.590
   794.60    3.590    3.355    2.000   10.000    3.590
   794.70    3.590    3.355    2.000   10.000    3.590
   794.80    3.590    3.355    2.000   10.000    3.590
   794.90    3.590    3.355    2.000   10.000    3.590
   795.00    3.590    3.355    2.000   10.000    3.590
   795.10    3.590    3.355    2.000   10.000    3.590
   795.20    3.590    3.355    2.000   10.000    3.590
   795.30    3.590    3.355    2.000   10.000    3.590
   795.40    3.590    3.355    2.000   10.000    3.590
   795.50    3.590    3.355    2.000   10.000    3.590
   795.60    3.590    3.355    2.000   10.000    3.590
   795.70    3.590    3.355    2.000   10.000    3.590
   795.80    3.590    3.355    2.000   10.000    3.590
   795.90    3.590    3.355    2.000   10.000    3.590
   796.00    3.590    3.355    2.000   10.000    3.590
   796.10    3.590    3.355    2.000   10.000    3.590
   796.20    3.590    3.355    2.000   10.000    3.590
   796.30    3.590    3.355    2.000   10.000    3.590
   796.40    3.590    3.355    2.000   10.000    3.590
   796.50    3.590    3.355    2.000   10.000    3.590
   796.60    3.590    3.355    2.000   10.000    3.590
   796.70    3.590    3.355    2.000   10.000    3.590
   796.80    3.590    3.355    2.000   10.000    3.590
   796.90    3.590    3.355    2.000   10.000    3.590
   797.00    3.590    3.355    2.000   10.000    3.590
   797.10    3.590    3.355    2.000   10.000    3.590
   797.20    3.590    3.355    2.000   10.000    3.590
   797.30    3.590    3.355    2.000   10.000    3.590
   797.40    3.590    3.355    2.000   10.000    3.590
   797.50    3.590    3.355    2.000   10.000    3.590
   797.60    3.590    3.355    2.000   10.000    3.590
   797.70    3.590    3.355    2.000   10.000    3.590
   797.80    3.590    3.355    2.000   10.000    3.590
   797.90    3.590    3.355    2.000   10.000    3.590
   798.00    3.590    3.360    2.000   10.000    3.590
   798.10    3.590    3.360    2.000   10.000    3.590
   798.20    3.590    3.360    2.000   10.000    3.590
   798.30    3.590    3.355    2.000   10.000    3.590
   798.40    3.590    3.355    2.000   10.000    3.590
   798.50    3.590    3.360    2.000   10.000    3.590
   798.60    3.590    3.360    2.000   10.000    3.590
   798.70    3.590    3.360    2.000   10.000    3.590
   798.80    3.590    3.360    2.000   10.000    3.590
   798.90    3.590    3.360    2.000   10.000    3.590
   799.00    3.590    3.360    2.000   10.000    3.590
   799.10    3.590    3.360    2.000   10.000    3.590
   799.20    3.590    3.360    2.000   10.000    3.590
   799.30    3.590    3.360    2.000   10.000    3.590
   799.40    3.590    3.360    2.000   10.000    3.590
   799.50    3.590    3.360    2.000   10.000    3.590
   799.60    3.590    3.360    2.000   10.000    3.590
   799.70    3.590    3.360    2.000   10.000    3.590
   799.80    3.590    3.360    2.000   10.000    3.590
   799.90    3.590    3.360    2.000   10.000    3.590
   800.00    3.590    3.360    2.000   10.000    3.590
   800.10    3.590    3.360    2.000   10.000    3.590
   800.20    3.590    3.360    2.000   10.000    3.590
   800.30    3.590    3.360    2.000   10.000    3.590
   800.40    3.590    3.360    2.000   10.000    3.590
   800.50    3.590    3.360    2.000   10.000    3.590
   800.60    3.590    3.360    2.000   10.000    3.590
   800.70    3.590    3.360    2.000   10.000    3.590
   800.80    3.590    3.360    2.000   10.000    3.590
   800.90    3.590    3.360    2.000   10.000    3.590
   801.00    3.590    3.360    2.000   10.000    3.590
   801.10    3.590    3.360    2.000   10.000    3.590
   801.20    3.590    3.360    2.000   10.000    3.590
   801.30    3.590    3.360    2.000   10.000    3.590
   801.40    3.590    3.360    2.000   10.000    3.590
   801.50    3.590    3.360    2.000   10.000    3.590
   801.60    3.590    3.360    2.000   10.000    3.590
   801.70    3.590    3.360    2.000   10.000    3.590
   801.80    3.590    3.360    2.000   10.000    3.590
   801.90    3.595    3.360    2.000   10.000    3.595
   802.00    3.590    3.360    2.000   10.000    3.590
   802.10    3.590    3.360    2.000   10.000    3.590
   802.20    3.590    3.360    2.000   10.000    3.590
   802.30    3.590    3.360    2.000   10.000    3.590
   802.40    3.590    3.360    2.000   10.000    3.590
   802.50    3.590    3.360    2.000   10.000    3.590
   802.60    3.595    3.360    2.000   10.000    3.595
   802.70    3.595    3.360    2.000   10.000    3.595
   802.80    3.590    3.360    2.000   10.000    3.590
   802.90    3.595    3.360    2.000   10.000    3.595
   803.00    3.595    3.360    2.000   10.000    3.595
   803.10    3.595    3.360    2.000   10.000    3.595
   803.20    3.590    3.360    2.000   10.000    3.590
   803.30    3.595    3.360    2.000   10.000    3.595
   803.40    3.595    3.360    2.000   10.000    3.595
   803.50    3.595    3.360    2.000   10.000    3.595
   803.60    3.595    3.360    2.000   10.000    3.595
   803.70    3.595    3.360    2.000   10.000    3.595
   803.80    3.595    3.360    2.000   10.000    3.595
   803.90    3.595    3.360    2.000   10.000    3.595
   804.00    3.595    3.360    2.000   10.000    3.595
   804.10    3.595    3.360    2.000   10.000    3.595
   804.20    3.595    3.360    2.000   10.000    3.595
   804.30    3.595    3.360    2.000   10.000    3.595
   804.40    3.595    3.360    2.000   10.000    3.595
   804.50    3.595    3.360    2.000   10.000    3.595
   804.60    3.595    3.360    2.000   10.000    3.595
   804.70    3.595    3.360    2.000   10.000    3.595
   804.80    3.595    3.365    2.000   10.000    3.595
   804.90    3.595    3.360    2.000   10.000    3.595
   805.00    3.595    3.360    2.000   10.000    3.595
   805.10    3.595    3.360    2.000   10.000    3.595
   805.20    3.595    3.360    2.000   10.000    3.595
   805.30    3.595    3.360    2.000   10.000    3.595
   805.40    3.595    3.365    2.000   10.000    3.595
   805.50    3.595    3.360    2.000   10.000    3.595
   805.60    3.595    3.360    2.000   10.000    3.595
   805.70    3.595    3.360    2.000   10.000    3.595
   805.80    3.595    3.365    2.000   10.000    3.595
   805.90    3.595    3.360    2.000   10.000    3.595
   806.00    3.595    3.360    2.000   10.000    3.595
   806.10    3.595    3.360    2.000   10.000    3.595
   806.20    3.595    3.360    2.000   10.000    3.595
   806.30    3.595    3.360    2.000   10.000    3.595
   806.40    3.595    3.360    2.000   10.000    3.595
   806.50    3.595    3.360    2.000   10.000    3.595
   806.60    3.595    3.360    2.000   10.000    3.595
   806.70    3.595    3.360    2.000   10.000    3.595
   806.80    3.595    3.360    2.000   10.000    3.595
   806.90    3.595    3.360    2.000   10.000    3.595
   807.00    3.595    3.360    2.000   10.000    3.595
   807.10    3.595    3.360    2.000   10.000    3.595
   807.20    3.595    3.360    2.000   10.000    3.595
   807.30    3.595    3.365    2.000   10.000    3.595
   807.40    3.595    3.365    2.000   10.000    3.595
   807.50    3.595    3.365    2.000   10.000    3.595
   807.60    3.595    3.365    2.000   10.000    3.595
   807.70    3.595    3.365    2.000   10.000    3.595
   807.80    3.595    3.365    2.000   10.000    3.595
   807.90    3.595    3.365    2.000   10.000    3.595
   808.00    3.595    3.365    2.000   10.000    3.595
   808.10    3.595    3.365    2.000   10.000    3.595
   808.20    3.595    3.365    2.000   10.000    3.595
   808.30    3.595    3.365    2.000   10.000    3.595
   808.40    3.595    3.365    2.000   10.000    3.595
   808.50    3.595    3.365    2.000   10.000    3.595
   808.60    3.595    3.365    2.000   10.000    3.595
   808.70    3.595    3.365    2.000   10.000    3.595
   808.80    3.595    3.365    2.000   10.000    3.595
   808.90    3.595    3.365    2.000   10.000    3.595
   809.00    3.595    3.365    2.000   10.000    3.595
   809.10    3.595    3.365    2.000   10.000    3.595
   809.20    3.595    3.365    2.000   10.000    3.595
   809.30    3.595    3.365    2.000   10.000    3.595
   809.40    3.595    3.365    2.000   10.000    3.595
   809.50    3.595    3.365    2.000   10.000    3.595
   809.60    3.595    3.365    2.000   10.000    3.595
   809.70    3.595    3.365    2.000   10.000    3.595
   809.80    3.595    3.365    2.000   10.000    3.595
   809.90    3.595    3.365    2.000   10.000    3.595
   810.00    3.595    3.365    2.000   10.000    3.595
   810.10    3.595    3.365    2.000   10.000    3.595
   810.20    3.595    3.365    2.000   10.000    3.595
   810.30    3.595    3.365    2.000   10.000    3.595
   810.40    3.595    3.365    2.000   10.000    3.595
   810.50    3.595    3.365    2.000   10.000    3.595
   810.60    3.595    3.365    2.000   10.000    3.595
   810.70    3.595    3.365    2.000   10.000    3.595
   810.80    3.595    3.365    2.000   10.000    3.595
   810.90    3.595    3.365    2.000   10.000    3.595
   811.00    3.595    3.365    2.000   10.000    3.595
   811.10    3.595    3.365    2.000   10.000    3.595
   811.20    3.595    3.365    2.000   10.000    3.595
   811.30    3.595    3.365    2.000   10.000    3.595
   811.40    3.600    3.365    2.000   10.000    3.600
   811.50    3.595    3.365    2.000   10.000    3.595
   811.60    3.595    3.365    2.000   10.000    3.595
   811.70    3.595    3.365    2.000   10.000    3.595
   811.80    3.595    3.365    2.000   10.000    3.595
   811.90    3.595    3.365    2.000   10.000    3.595
   812.00    3.600    3.365    2.000   10.000    3.600
   812.10    3.600    3.370    2.000   10.000    3.600
   812.20    3.595    3.365    2.000   10.000    3.595
   812.30    3.595    3.365    2.000   10.000    3.595
   812.40    3.600    3.365    2.000   10.000    3.600
   812.50    3.600    3.365    2.000   10.000    3.600
   812.60    3.600    3.370    2.000   10.000    3.600
   812.70    3.595    3.365    2.000   10.000    3.595
   812.80    3.600    3.365    2.000   10.000    3.600
   812.90    3.595    3.365    2.000   10.000    3.595
   813.00    3.600    3.365    2.000   10.000    3.600
   813.10    3.595    3.370    2.000   10.000    3.595
   813.20    3.595    3.365    2.000   10.000    3.595
   813.30    3.595    3.370    2.000   10.000    3.595
   813.40    3.600    3.365    2.000   10.000    3.600
   813.50    3.595    3.370    2.000   10.000    3.595
   813.60    3.595    3.365    2.000   10.000    3.595
   813.70    3.595    3.370    2.000   10.000    3.595
   813.80    3.595    3.370    2.000   10.000    3.595
   813.90    3.595    3.370    2.000   10.000    3.595
   814.00    3.595    3.370    2.000   10.000    3.595
   814.10    3.595    3.370    2.000   10.000    3.595
   814.20    3.595    3.370    2.000   10.000    3.595
   814.30    3.600    3.370    2.000   10.000    3.600
   814.40    3.595    3.365    2.000   10.000    3.595
   814.50    3.595    3.370    2.000   10.000    3.595
   814.60    3.595    3.370    2.000   10.000    3.595
   814.70    3.595    3.370    2.000   10.000    3.595
   814.80    3.600    3.370    2.000   10.000    3.600
   814.90    3.600    3.365    2.000   10.000    3.600
   815.00    3.595    3.365    2.000   10.000    3.595
   815.10    3.595    3.365    2.000   10.000    3.595
   815.20    3.595    3.365    2.000   10.000    3.595
   815.30    3.595    3.370    2.000   10.000    3.595
   815.40    3.595    3.370    2.000   10.000    3.595
   815.50    3.595    3.370    2.000   10.000    3.595
   815.60    3.595    3.365    2.000   10.000    3.595
   815.70    3.595    3.365    2.000   10.000    3.595
   815.80    3.595    3.370    2.000   10.000    3.595
   815.90    3.595    3.365    2.000   10.000    3.595
   816.00    3.595    3.370    2.000   10.000    3.595
   816.10    3.595    3.370    2.000   10.000    3.595
   816.20    3.600    3.365    2.000   10.000    3.600
   816.30    3.600    3.370    2.000   10.000    3.600
   816.40    3.600    3.370    2.000   10.000    3.600
   816.50    3.600    3.370    2.000   10.000    3.600
   816.60    3.595    3.370    2.000   10.000    3.595
   816.70    3.595    3.370    2.000   10.000    3.595
   816.80    3.600    3.370    2.000   10.000    3.600
   816.90    3.600    3.370    2.000   10.000    3.600
   817.00    3.600    3.370    2.000   10.000    3.600
   817.10    3.600    3.370    2.000   10.000    3.600
   817.20    3.600    3.370    2.000   10.000    3.600
   817.30    3.600    3.370    2.000   10.000    3.600
   817.40    3.600    3.370    2.000   10.000    3.600
   817.50    3.600    3.370    2.000   10.000    3.600
   817.60    3.600    3.370    2.000   10.000    3.600
   817.70    3.600    3.370    2.000   10.000    3.600
   817.80    3.600    3.370    2.000   10.000    3.600
   817.90    3.600    3.370    2.000   10.000    3.600
   818.00    3.600    3.370    2.000   10.000    3.600
   818.10    3.600    3.370    2.000   10.000    3.600
   818.20    3.600    3.370    2.000   10.000    3.600
   818.30    3.600    3.370    2.000   10.000    3.600
   818.40    3.600    3.370    2.000   10.000    3.600
   818.50    3.600    3.370    2.000   10.000    3.600
   818.60    3.600    3.370    2.000   10.000    3.600
   818.70    3.600    3.370    2.000   10.000    3.600
   818.80    3.600    3.370    2.000   10.000    3.600
   818.90    3.600    3.370    2.000   10.000    3.600
   819.00    3.600    3.370    2.000   10.000    3.600
   819.10    3.600    3.370    2.000   10.000    3.600
   819.20    3.600    3.370    2.000   10.000    3.600
   819.30    3.600    3.370    2.000   10.000    3.600
   819.40    3.600    3.370    2.000   10.000    3.600
   819.50    3.600    3.370    2.000   10.000    3.600
   819.60    3.600    3.370    2.000   10.000    3.600
   819.70    3.600    3.370    2.000   10.000    3.600
   819.80    3.600    3.370    2.000   10.000    3.600
   819.90    3.600    3.370    2.000   10.000    3.600
   820.00    3.600    3.370    2.000   10.000    3.600
   820.10    3.600    3.370    2.000   10.000    3.600
   820.20    3.600    3.370    2.000   10.000    3.600
   820.30    3.600    3.370    2.000   10.000    3.600
   820.40    3.600    3.370    2.000   10.000    3.600
   820.50    3.600    3.370    2.000   10.000    3.600
   820.60    3.600    3.370    2.000   10.000    3.600
   820.70    3.600    3.370    2.000   10.000    3.600
   820.80    3.605    3.370    2.000   10.000    3.605
   820.90    3.600    3.370    2.000   10.000    3.600
   821.00    3.600    3.370    2.000   10.000    3.600
   821.10    3.600    3.370    2.000   10.000    3.600
   821.20    3.600    3.370    2.000   10.000    3.600
   821.30    3.605    3.370    2.000   10.000    3.605
   821.40    3.600    3.370    2.000   10.000    3.600
   821.50    3.600    3.370    2.000   10.000    3.600
   821.60    3.600    3.370    2.000   10.000    3.600
   821.70    3.600    3.370    2.000   10.000    3.600
   821.80    3.600    3.370    2.000   10.000    3.600
   821.90    3.600    3.370    2.000   10.000    3.600
   822.00    3.605    3.370    2.000   10.000    3.605
   822.10    3.600    3.370    2.000   10.000    3.600
   822.20    3.600    3.370    2.000   10.000    3.600
   822.30    3.605    3.370    2.000   10.000    3.605
   822.40    3.605    3.370    2.000   10.000    3.605
   822.50    3.605    3.370    2.000   10.000    3.605
   822.60    3.605    3.370    2.000   10.000    3.605
   822.70    3.605    3.370    2.000   10.000    3.605
   822.80    3.605    3.370    2.000   10.000    3.605
   822.90    3.600    3.370    2.000   10.000    3.600
   823.00    3.605    3.375    2.000   10.000    3.605
   823.10    3.600    3.370    2.000   10.000    3.600
   823.20    3.605    3.375    2.000   10.000    3.605
   823.30    3.605    3.375    2.000   10.000    3.605
   823.40    3.605    3.375    2.000   10.000    3.605
   823.50    3.605    3.375    2.000   10.000    3.605
   823.60    3.605    3.375    2.000   10.000    3.605
   823.70    3.605    3.375    2.000   10.000    3.605
   823.80    3.605    3.375    2.000   10.000    3.605
   823.90    3.605    3.375    2.000   10.000    3.605
   824.00    3.605    3.375    2.000   10.000    3.605
   824.10    3.605    3.375    2.000   10.000    3.605
   824.20    3.605    3.375    2.000   10.000    3.605
   824.30    3.605    3.375    2.000   10.000    3.605
   824.40    3.605    3.375    2.000   10.000    3.605
   824.50    3.605    3.375    2.000   10.000    3.605
   824.60    3.605    3.375    2.000   10.000    3.605
   824.70    3.605    3.375    2.000   10.000    3.605
   824.80    3.605    3.375    2.000   10.000    3.605
   824.90    3.605    3.375    2.000   10.000    3.605
   825.00    3.605    3.375    2.000   10.000    3.605
   825.10    3.605    3.375    2.000   10.000    3.605
   825.20    3.605    3.375    2.000   10.000    3.605
   825.30    3.605    3.375    2.000   10.000    3.605
   825.40    3.605    3.375    2.000   10.000    3.605
   825.50    3.605    3.375    2.000   10.000    3.605
   825.60    3.605    3.375    2.000   10.000    3.605
   825.70    3.605    3.375    2.000   10.000    3.605
   825.80    3.605    3.375    2.000   10.000    3.605
   825.90    3.605    3.375    2.000   10.000    3.605
   826.00    3.605    3.375    2.000   10.000    3.605
   826.10    3.605    3.375    2.000   10.000    3.605
   826.20    3.605    3.375    2.000   10.000    3.605
   826.30    3.605    3.375    2.000   10.000    3.605
   826.40    3.605    3.375    2.000   10.000    3.605
   826.50    3.605    3.375    2.000   10.000    3.605
   826.60    3.605    3.375    2.000   10.000    3.605
   826.70    3.605    3.375    2.000   10.000    3.605
   826.80    3.605    3.375    2.000   10.000    3.605
   826.90    3.605    3.375    2.000   10.000    3.605
   827.00    3.605    3.375    2.000   10.000    3.605
   827.10    3.605    3.375    2.000   10.000    3.605
   827.20    3.605    3.375    2.000   10.000    3.605
   827.30    3.605    3.375    2.000   10.000    3.605
   827.40    3.605    3.375    2.000   10.000    3.605
   827.50    3.605    3.375    2.000   10.000    3.605
   827.60    3.605    3.375    2.000   10.000    3.605
   827.70    3.605    3.375    2.000   10.000    3.605
   827.80    3.605    3.375    2.000   10.000    3.605
   827.90    3.605    3.375    2.000   10.000    3.605
   828.00    3.605    3.375    2.000   10.000    3.605
   828.10    3.605    3.375    2.000   10.000    3.605
   828.20    3.605    3.375    2.000   10.000    3.605
   828.30    3.605    3.375    2.000   10.000    3.605
   828.40    3.605    3.375    2.000   10.000    3.605
   828.50    3.605    3.375    2.000   10.000    3.605
   828.60    3.605    3.375    2.000   10.000    3.605
   828.70    3.605    3.375    2.000   10.000    3.605
   828.80    3.605    3.375    2.000   10.000    3.605
   828.90    3.605    3.375    2.000   10.000    3.605
   829.00    3.605    3.375    2.000   10.000    3.605
   829.10    3.605    3.375    2.000   10.000    3.605
   829.20    3.605    3.375    2.000   10.000    3.605
   829.30    3.605    3.375    2.000   10.000    3.605
   829.40    3.605    3.375    2.000   10.000    3.605
   829.50    3.605    3.375    2.000   10.000    3.605
   829.60    3.605    3.375    2.000   10.000    3.605
   829.70    3.605    3.375    2.000   10.000    3.605
   829.80    3.605    3.375    2.000   10.000    3.605
   829.90    3.605    3.375    2.000   10.000    3.605
   830.00    3.605    3.375    2.000   10.000    3.605
   830.10    3.605    3.375    2.000   10.000    3.605
   830.20    3.610    3.375    2.000   10.000    3.610
   830.30    3.605    3.375    2.000   10.000    3.605
   830.40    3.605    3.375    2.000   10.000    3.605
   830.50    3.605    3.375    2.000   10.000    3.605
   830.60    3.610    3.375    2.000   10.000    3.610
   830.70    3.605    3.375    2.000   10.000    3.605
   830.80    3.605    3.380    2.000   10.000    3.605
   830.90    3.605    3.375    2.000   10.000    3.605
   831.00    3.605    3.375    2.000   10.000    3.605
   831.10    3.610    3.375    2.000   10.000    3.610
   831.20    3.610    3.375    2.000   10.000    3.610
   831.30    3.610    3.380    2.000   10.000    3.610
   831.40    3.610    3.375    2.000   10.000    3.610
   831.50    3.605    3.375    2.000   10.000    3.605
   831.60    3.605    3.375    2.000   10.000    3.605
   831.70    3.605    3.375    2.000   10.000    3.605
   831.80    3.605    3.375    2.000   10.000    3.605
   831.90    3.605    3.375    2.000   10.000    3.605
   832.00    3.610    3.375    2.000   10.000    3.610
   832.10    3.605    3.375    2.000   10.000    3.605
   832.20    3.605    3.375    2.000   10.000    3.605
   832.30    3.605    3.375    2.000   10.000    3.605
   832.40    3.605    3.375    2.000   10.000    3.605
   832.50    3.605    3.380    2.000   10.000    3.605
   832.60    3.605    3.375    2.000   10.000    3.605
   832.70    3.605    3.380    2.000   10.000    3.605
   832.80    3.605    3.380    2.000   10.000    3.605
   832.90    3.610    3.375    2.000   10.000    3.610
   833.00    3.605    3.375    2.000   10.000    3.605
   833.10    3.605    3.375    2.000   10.000    3.605
   833.20    3.610    3.375    2.000   10.000    3.610
   833.30    3.610    3.380    2.000   10.000    3.610
   833.40    3.610    3.380    2.000   10.000    3.610
   833.50    3.605    3.380    2.000   10.000    3.605
   833.60    3.610    3.380    2.000   10.000    3.610
   833.70    3.610    3.380    2.000   10.000    3.610
