    Time       T1       T2  shutter Setpoint 
   315.22    3.930    3.725    0.000    4.000
   315.28    3.930    3.725    0.000    4.000
   315.35    3.930    3.725    0.000    4.000
   315.41    3.930    3.725    0.000    4.000
   315.48    3.930    3.725    0.000    4.000
   315.55    3.930    3.725    0.000    4.000
   315.61    3.930    3.725    0.000    4.000
   315.68    3.930    3.725    0.000    4.000
   315.74    3.930    3.725    0.000    4.000
   315.81    3.930    3.725    0.000    4.000
   315.88    3.930    3.725    0.000    4.000
   315.94    3.930    3.725    0.000    4.000
   316.01    3.930    3.725    0.000    4.000
   316.07    3.930    3.725    0.000    4.000
   316.14    3.930    3.725    0.000    4.000
   316.21    3.930    3.725    0.000    4.000
   316.27    3.930    3.725    0.000    4.000
   316.34    3.930    3.725    0.000    4.000
   316.40    3.930    3.725    0.000    4.000
   316.47    3.930    3.725    0.000    4.000
   316.54    3.930    3.725    0.000    4.000
   316.60    3.930    3.725    0.000    4.000
   316.67    3.930    3.725    0.000    4.000
   316.73    3.930    3.725    0.000    4.000
   316.80    3.930    3.725    0.000    4.000
   316.87    3.930    3.725    0.000    4.000
   316.93    3.930    3.725    0.000    4.000
   317.00    3.930    3.725    0.000    4.000
   317.06    3.930    3.725    0.000    4.000
   317.13    3.930    3.725    0.000    4.000
   317.20    3.930    3.725    0.000    4.000
   317.26    3.930    3.725    0.000    4.000
   317.33    3.930    3.725    0.000    4.000
   317.39    3.930    3.725    0.000    4.000
   317.46    3.930    3.725    0.000    4.000
   317.53    3.930    3.725    0.000    4.000
   317.59    3.930    3.725    0.000    4.000
   317.66    3.930    3.725    0.000    4.000
   317.72    3.930    3.725    0.000    4.000
   317.79    3.930    3.725    0.000    4.000
   317.86    3.930    3.725    0.000    4.000
   317.92    3.930    3.725    0.000    4.000
   317.99    3.935    3.725    0.000    4.000
   318.05    3.930    3.725    0.000    4.000
   318.12    3.935    3.725    0.000    4.000
   318.19    3.930    3.725    0.000    4.000
   318.25    3.935    3.725    0.000    4.000
   318.32    3.930    3.725    0.000    4.000
   318.38    3.930    3.725    0.000    4.000
   318.45    3.930    3.725    0.000    4.000
   318.52    3.935    3.725    0.000    4.000
   318.58    3.935    3.725    0.000    4.000
   318.65    3.935    3.725    0.000    4.000
   318.71    3.935    3.725    0.000    4.000
   318.78    3.935    3.725    0.000    4.000
   318.85    3.935    3.725    0.000    4.000
   318.91    3.935    3.725    0.000    4.000
   318.98    3.935    3.725    0.000    4.000
   319.04    3.935    3.725    0.000    4.000
   319.11    3.935    3.725    0.000    4.000
   319.18    3.935    3.725    0.000    4.000
   319.24    3.935    3.725    0.000    4.000
   319.31    3.935    3.725    0.000    4.000
   319.37    3.935    3.725    0.000    4.000
   319.44    3.935    3.725    0.000    4.000
   319.51    3.935    3.725    0.000    4.000
   319.57    3.935    3.725    0.000    4.000
   319.64    3.935    3.725    0.000    4.000
   319.70    3.935    3.725    0.000    4.000
   319.77    3.935    3.725    0.000    4.000
   319.84    3.935    3.725    0.000    4.000
   319.90    3.935    3.725    0.000    4.000
   319.97    3.935    3.725    0.000    4.000
   320.03    3.935    3.725    0.000    4.000
   320.10    3.935    3.725    0.000    4.000
   320.17    3.935    3.725    0.000    4.000
   320.23    3.935    3.725    0.000    4.000
   320.30    3.935    3.725    0.000    4.000
   320.36    3.935    3.725    0.000    4.000
   320.43    3.935    3.725    0.000    4.000
   320.50    3.935    3.725    0.000    4.000
   320.56    3.935    3.725    0.000    4.000
   320.63    3.935    3.725    0.000    4.000
   320.69    3.935    3.725    0.000    4.000
   320.76    3.935    3.725    0.000    4.000
   320.83    3.935    3.725    0.000    4.000
   320.89    3.935    3.725    0.000    4.000
   320.96    3.935    3.725    0.000    4.000
   321.02    3.935    3.725    0.000    4.000
   321.09    3.935    3.725    0.000    4.000
   321.16    3.935    3.725    0.000    4.000
   321.22    3.935    3.725    0.000    4.000
   321.29    3.935    3.725    0.000    4.000
   321.35    3.935    3.725    0.000    4.000
   321.42    3.935    3.725    0.000    4.000
   321.49    3.935    3.725    0.000    4.000
   321.55    3.935    3.725    0.000    4.000
   321.62    3.935    3.725    0.000    4.000
   321.68    3.935    3.725    0.000    4.000
   321.75    3.935    3.725    0.000    4.000
   321.82    3.935    3.725    0.000    4.000
   321.88    3.935    3.725    0.000    4.000
   321.95    3.935    3.725    0.000    4.000
   322.01    3.935    3.725    0.000    4.000
   322.08    3.935    3.725    0.000    4.000
   322.15    3.935    3.725    0.000    4.000
   322.21    3.935    3.725    0.000    4.000
   322.28    3.935    3.725    0.000    4.000
   322.34    3.935    3.725    0.000    4.000
   322.41    3.935    3.725    0.000    4.000
   322.48    3.935    3.725    0.000    4.000
   322.54    3.935    3.725    0.000    4.000
   322.61    3.935    3.725    0.000    4.000
   322.67    3.935    3.725    0.000    4.000
   322.74    3.935    3.725    0.000    4.000
   322.81    3.935    3.725    0.000    4.000
   322.87    3.935    3.725    0.000    4.000
   322.94    3.935    3.725    0.000    4.000
   323.00    3.935    3.725    0.000    4.000
   323.07    3.935    3.725    0.000    4.000
   323.14    3.935    3.725    0.000    4.000
   323.20    3.935    3.725    0.000    4.000
   323.27    3.935    3.725    0.000    4.000
   323.33    3.935    3.725    0.000    4.000
   323.40    3.935    3.725    0.000    4.000
   323.47    3.935    3.725    0.000    4.000
   323.53    3.935    3.725    0.000    4.000
   323.60    3.935    3.725    0.000    4.000
   323.66    3.935    3.725    0.000    4.000
   323.73    3.935    3.725    0.000    4.000
   323.80    3.935    3.725    0.000    4.000
   323.86    3.935    3.725    0.000    4.000
   323.93    3.935    3.725    0.000    4.000
   323.99    3.935    3.725    0.000    4.000
   324.06    3.935    3.725    0.000    4.000
   324.13    3.935    3.725    0.000    4.000
   324.19    3.935    3.725    0.000    4.000
   324.26    3.935    3.725    0.000    4.000
   324.32    3.935    3.725    0.000    4.000
   324.39    3.935    3.725    0.000    4.000
   324.46    3.935    3.725    0.000    4.000
   324.52    3.935    3.725    0.000    4.000
   324.59    3.935    3.725    0.000    4.000
   324.65    3.935    3.725    0.000    4.000
   324.72    3.935    3.725    0.000    4.000
   324.79    3.935    3.725    0.000    4.000
   324.85    3.935    3.725    0.000    4.000
   324.92    3.935    3.725    0.000    4.000
   324.98    3.935    3.725    0.000    4.000
   325.05    3.935    3.725    0.000    4.000
   325.12    3.935    3.725    0.000    4.000
   325.18    3.935    3.725    0.000    4.000
   325.25    3.935    3.725    0.000    4.000
   325.31    3.935    3.725    0.000    4.000
   325.38    3.935    3.725    0.000    4.000
   325.45    3.935    3.725    0.000    4.000
   325.51    3.935    3.725    0.000    4.000
   325.58    3.935    3.725    0.000    4.000
   325.64    3.935    3.725    0.000    4.000
   325.71    3.935    3.725    0.000    4.000
   325.78    3.935    3.725    0.000    4.000
   325.84    3.935    3.725    0.000    4.000
   325.91    3.935    3.725    0.000    4.000
   325.97    3.935    3.725    0.000    4.000
   326.04    3.935    3.725    0.000    4.000
   326.11    3.935    3.725    0.000    4.000
   326.17    3.935    3.725    0.000    4.000
   326.24    3.935    3.725    0.000    4.000
   326.30    3.935    3.725    0.000    4.000
   326.37    3.935    3.725    0.000    4.000
   326.44    3.935    3.725    0.000    4.000
   326.50    3.935    3.725    0.000    4.000
   326.57    3.935    3.725    0.000    4.000
   326.63    3.935    3.725    0.000    4.000
   326.70    3.935    3.725    0.000    4.000
   326.77    3.935    3.725    0.000    4.000
   326.83    3.935    3.725    0.000    4.000
   326.90    3.935    3.725    0.000    4.000
   326.96    3.935    3.725    0.000    4.000
   327.03    3.935    3.725    0.000    4.000
   327.10    3.935    3.725    0.000    4.000
   327.16    3.935    3.725    0.000    4.000
   327.23    3.935    3.725    0.000    4.000
   327.29    3.935    3.725    0.000    4.000
   327.36    3.935    3.725    0.000    4.000
   327.43    3.935    3.725    0.000    4.000
   327.49    3.935    3.725    0.000    4.000
   327.56    3.935    3.725    0.000    4.000
   327.62    3.935    3.725    0.000    4.000
   327.69    3.935    3.725    0.000    4.000
   327.76    3.935    3.725    0.000    4.000
   327.82    3.935    3.725    0.000    4.000
   327.89    3.935    3.725    0.000    4.000
   327.95    3.935    3.725    0.000    4.000
   328.02    3.935    3.725    0.000    4.000
   328.09    3.935    3.725    0.000    4.000
   328.15    3.935    3.725    0.000    4.000
   328.22    3.935    3.725    0.000    4.000
   328.28    3.935    3.725    0.000    4.000
   328.35    3.935    3.725    0.000    4.000
   328.42    3.935    3.725    0.000    4.000
   328.48    3.935    3.725    0.000    4.000
   328.55    3.935    3.725    0.000    4.000
   328.61    3.935    3.725    0.000    4.000
   328.68    3.935    3.725    0.000    4.000
   328.75    3.935    3.725    0.000    4.000
   328.81    3.935    3.725    0.000    4.000
   328.88    3.935    3.725    0.000    4.000
   328.94    3.935    3.725    0.000    4.000
   329.01    3.935    3.725    0.000    4.000
   329.08    3.935    3.725    0.000    4.000
   329.14    3.935    3.725    0.000    4.000
   329.21    3.935    3.725    0.000    4.000
   329.27    3.935    3.725    0.000    4.000
   329.34    3.935    3.725    0.000    4.000
   329.41    3.935    3.725    0.000    4.000
   329.47    3.935    3.725    0.000    4.000
   329.54    3.935    3.725    0.000    4.000
   329.60    3.935    3.725    0.000    4.000
   329.67    3.935    3.725    0.000    4.000
   329.74    3.935    3.725    0.000    4.000
   329.80    3.935    3.725    0.000    4.000
   329.87    3.935    3.725    0.000    4.000
   329.93    3.935    3.725    0.000    4.000
   330.00    3.935    3.725    0.000    4.000
   330.07    3.935    3.725    0.000    4.000
   330.13    3.935    3.725    0.000    4.000
   330.20    3.935    3.725    0.000    4.000
   330.26    3.935    3.725    0.000    4.000
   330.33    3.935    3.725    0.000    4.000
   330.40    3.935    3.725    0.000    4.000
   330.46    3.935    3.725    0.000    4.000
   330.53    3.935    3.725    0.000    4.000
   330.59    3.935    3.725    0.000    4.000
   330.66    3.935    3.725    0.000    4.000
   330.73    3.935    3.725    0.000    4.000
   330.79    3.935    3.725    0.000    4.000
   330.86    3.935    3.725    0.000    4.000
   330.92    3.935    3.725    0.000    4.000
   330.99    3.935    3.725    0.000    4.000
   331.06    3.935    3.725    0.000    4.000
   331.12    3.935    3.725    0.000    4.000
   331.19    3.935    3.725    0.000    4.000
   331.25    3.935    3.725    0.000    4.000
   331.32    3.935    3.725    0.000    4.000
   331.39    3.935    3.725    0.000    4.000
   331.45    3.935    3.725    0.000    4.000
   331.52    3.935    3.720    0.000    4.000
   331.58    3.935    3.725    0.000    4.000
   331.65    3.935    3.725    0.000    4.000
   331.72    3.930    3.725    0.000    4.000
   331.78    3.935    3.725    0.000    4.000
   331.85    3.935    3.725    0.000    4.000
   331.91    3.935    3.725    0.000    4.000
   331.98    3.930    3.725    0.000    4.000
   332.05    3.930    3.725    0.000    4.000
   332.11    3.930    3.725    0.000    4.000
   332.18    3.930    3.725    0.000    4.000
   332.24    3.930    3.725    0.000    4.000
   332.31    3.930    3.725    0.000    4.000
   332.38    3.930    3.725    0.000    4.000
   332.44    3.930    3.725    0.000    4.000
   332.51    3.930    3.725    0.000    4.000
   332.57    3.930    3.725    0.000    4.000
   332.64    3.930    3.725    0.000    4.000
   332.71    3.930    3.725    0.000    4.000
   332.77    3.930    3.725    0.000    4.000
   332.84    3.930    3.725    0.000    4.000
   332.90    3.930    3.725    0.000    4.000
   332.97    3.930    3.725    0.000    4.000
   333.04    3.930    3.725    0.000    4.000
   333.10    3.930    3.725    0.000    4.000
   333.17    3.930    3.725    0.000    4.000
   333.23    3.930    3.725    0.000    4.000
   333.30    3.930    3.725    0.000    4.000
   333.37    3.930    3.725    0.000    4.000
   333.43    3.930    3.725    0.000    4.000
   333.50    3.930    3.725    0.000    4.000
   333.56    3.930    3.725    0.000    4.000
   333.63    3.930    3.725    0.000    4.000
   333.70    3.930    3.725    0.000    4.000
   333.76    3.930    3.725    0.000    4.000
   333.83    3.930    3.725    0.000    4.000
   333.89    3.930    3.725    0.000    4.000
   333.96    3.930    3.725    0.000    4.000
   334.03    3.930    3.725    0.000    4.000
   334.09    3.930    3.725    0.000    4.000
   334.16    3.930    3.725    0.000    4.000
   334.22    3.930    3.725    0.000    4.000
   334.29    3.930    3.725    0.000    4.000
   334.36    3.930    3.725    0.000    4.000
   334.42    3.930    3.720    0.000    4.000
   334.49    3.930    3.725    0.000    4.000
   334.55    3.930    3.725    0.000    4.000
   334.62    3.930    3.725    0.000    4.000
   334.69    3.930    3.725    0.000    4.000
   334.75    3.930    3.725    0.000    4.000
   334.82    3.930    3.725    0.000    4.000
   334.88    3.930    3.720    0.000    4.000
   334.95    3.930    3.725    0.000    4.000
   335.02    3.930    3.725    0.000    4.000
   335.08    3.930    3.725    0.000    4.000
   335.15    3.930    3.720    0.000    4.000
   335.21    3.930    3.725    0.000    4.000
   335.28    3.930    3.725    0.000    4.000
   335.35    3.930    3.725    0.000    4.000
   335.41    3.930    3.725    0.000    4.000
   335.48    3.930    3.725    0.000    4.000
   335.54    3.930    3.725    0.000    4.000
   335.61    3.930    3.725    0.000    4.000
   335.68    3.930    3.720    0.000    4.000
   335.74    3.930    3.725    0.000    4.000
   335.81    3.930    3.725    0.000    4.000
   335.87    3.930    3.725    0.000    4.000
   335.94    3.930    3.725    0.000    4.000
   336.01    3.930    3.725    0.000    4.000
   336.07    3.930    3.725    0.000    4.000
   336.14    3.930    3.725    0.000    4.000
   336.20    3.930    3.725    0.000    4.000
   336.27    3.930    3.725    0.000    4.000
   336.34    3.930    3.725    0.000    4.000
   336.40    3.930    3.725    0.000    4.000
   336.47    3.930    3.725    0.000    4.000
   336.53    3.930    3.725    0.000    4.000
   336.60    3.930    3.725    0.000    4.000
   336.67    3.930    3.725    0.000    4.000
   336.73    3.930    3.725    0.000    4.000
   336.80    3.930    3.725    0.000    4.000
   336.86    3.930    3.725    0.000    4.000
   336.93    3.930    3.725    0.000    4.000
   337.00    3.930    3.725    0.000    4.000
   337.06    3.930    3.725    0.000    4.000
   337.13    3.930    3.725    0.000    4.000
   337.19    3.930    3.725    0.000    4.000
   337.26    3.930    3.725    0.000    4.000
   337.33    3.930    3.725    0.000    4.000
   337.39    3.930    3.725    0.000    4.000
   337.46    3.930    3.725    0.000    4.000
   337.52    3.930    3.725    0.000    4.000
   337.59    3.930    3.725    0.000    4.000
   337.66    3.930    3.725    0.000    4.000
   337.72    3.930    3.725    0.000    4.000
   337.79    3.930    3.725    0.000    4.000
   337.85    3.930    3.725    0.000    4.000
   337.92    3.930    3.725    0.000    4.000
   337.99    3.930    3.725    0.000    4.000
   338.05    3.930    3.725    0.000    4.000
   338.12    3.930    3.725    0.000    4.000
   338.18    3.930    3.725    0.000    4.000
   338.25    3.930    3.725    0.000    4.000
   338.32    3.930    3.725    0.000    4.000
   338.38    3.930    3.725    0.000    4.000
   338.45    3.930    3.725    0.000    4.000
   338.51    3.930    3.725    0.000    4.000
   338.58    3.930    3.725    0.000    4.000
   338.65    3.930    3.725    0.000    4.000
   338.71    3.930    3.725    0.000    4.000
   338.78    3.930    3.725    0.000    4.000
   338.84    3.930    3.725    0.000    4.000
   338.91    3.930    3.725    0.000    4.000
   338.98    3.930    3.725    0.000    4.000
   339.04    3.930    3.725    0.000    4.000
   339.11    3.930    3.725    0.000    4.000
   339.17    3.930    3.725    0.000    4.000
   339.24    3.930    3.725    0.000    4.000
   339.31    3.930    3.725    0.000    4.000
   339.37    3.930    3.725    0.000    4.000
   339.44    3.930    3.725    0.000    4.000
   339.50    3.930    3.725    0.000    4.000
   339.57    3.930    3.725    0.000    4.000
   339.64    3.930    3.725    0.000    4.000
   339.70    3.930    3.725    0.000    4.000
   339.77    3.930    3.725    0.000    4.000
   339.83    3.930    3.725    0.000    4.000
   339.90    3.930    3.725    0.000    4.000
   339.97    3.930    3.725    0.000    4.000
   340.03    3.930    3.725    0.000    4.000
   340.10    3.930    3.725    0.000    4.000
   340.16    3.930    3.725    0.000    4.000
   340.23    3.930    3.725    0.000    4.000
   340.30    3.930    3.725    0.000    4.000
   340.36    3.930    3.725    0.000    4.000
   340.43    3.930    3.725    0.000    4.000
   340.49    3.930    3.725    0.000    4.000
   340.56    3.930    3.725    0.000    4.000
   340.63    3.930    3.725    0.000    4.000
   340.69    3.930    3.725    0.000    4.000
   340.76    3.930    3.725    0.000    4.000
   340.82    3.930    3.725    0.000    4.000
   340.89    3.930    3.725    0.000    4.000
   340.96    3.930    3.725    0.000    4.000
   341.02    3.930    3.725    0.000    4.000
   341.09    3.930    3.725    0.000    4.000
   341.15    3.930    3.725    0.000    4.000
   341.22    3.930    3.725    0.000    4.000
   341.29    3.930    3.725    0.000    4.000
   341.35    3.930    3.725    0.000    4.000
   341.42    3.930    3.725    0.000    4.000
   341.48    3.930    3.725    0.000    4.000
   341.55    3.930    3.725    0.000    4.000
   341.62    3.930    3.725    0.000    4.000
   341.68    3.930    3.725    0.000    4.000
   341.75    3.930    3.725    0.000    4.000
   341.81    3.930    3.725    0.000    4.000
   341.88    3.930    3.725    0.000    4.000
   341.95    3.930    3.725    0.000    4.000
   342.01    3.930    3.725    0.000    4.000
   342.08    3.930    3.725    0.000    4.000
   342.14    3.930    3.725    0.000    4.000
   342.21    3.930    3.725    0.000    4.000
   342.28    3.930    3.725    0.000    4.000
   342.34    3.930    3.725    0.000    4.000
   342.41    3.930    3.720    0.000    4.000
   342.47    3.930    3.725    0.000    4.000
   342.54    3.930    3.725    0.000    4.000
   342.61    3.930    3.725    0.000    4.000
   342.67    3.930    3.725    0.000    4.000
   342.74    3.930    3.725    0.000    4.000
   342.80    3.930    3.725    0.000    4.000
   342.87    3.930    3.725    0.000    4.000
   342.94    3.930    3.725    0.000    4.000
   343.00    3.930    3.725    0.000    4.000
   343.07    3.930    3.725    0.000    4.000
   343.13    3.930    3.725    0.000    4.000
   343.20    3.930    3.725    0.000    4.000
   343.27    3.930    3.725    0.000    4.000
   343.33    3.930    3.725    0.000    4.000
   343.40    3.930    3.725    0.000    4.000
   343.46    3.930    3.725    0.000    4.000
   343.53    3.930    3.725    0.000    4.000
   343.60    3.930    3.725    0.000    4.000
   343.66    3.930    3.725    0.000    4.000
   343.73    3.930    3.725    0.000    4.000
   343.79    3.930    3.725    0.000    4.000
   343.86    3.930    3.725    0.000    4.000
   343.93    3.930    3.725    0.000    4.000
   343.99    3.930    3.725    0.000    4.000
   344.06    3.930    3.725    0.000    4.000
   344.12    3.930    3.725    0.000    4.000
   344.19    3.930    3.725    0.000    4.000
   344.26    3.930    3.725    0.000    4.000
   344.32    3.930    3.725    0.000    4.000
   344.39    3.930    3.725    0.000    4.000
   344.45    3.930    3.725    0.000    4.000
   344.52    3.930    3.725    0.000    4.000
   344.59    3.930    3.725    0.000    4.000
   344.65    3.930    3.725    0.000    4.000
   344.72    3.930    3.725    0.000    4.000
   344.78    3.930    3.725    0.000    4.000
   344.85    3.930    3.725    0.000    4.000
   344.92    3.935    3.725    0.000    4.000
   344.98    3.935    3.725    0.000    4.000
   345.05    3.935    3.725    0.000    4.000
   345.11    3.935    3.725    0.000    4.000
   345.18    3.930    3.725    0.000    4.000
   345.25    3.935    3.725    0.000    4.000
   345.31    3.930    3.725    0.000    4.000
   345.38    3.935    3.725    0.000    4.000
   345.44    3.935    3.725    0.000    4.000
   345.51    3.935    3.725    0.000    4.000
   345.58    3.935    3.725    0.000    4.000
   345.64    3.935    3.725    0.000    4.000
   345.71    3.935    3.725    0.000    4.000
   345.77    3.935    3.725    0.000    4.000
   345.84    3.935    3.725    0.000    4.000
   345.91    3.935    3.725    0.000    4.000
   345.97    3.935    3.725    0.000    4.000
   346.04    3.935    3.725    0.000    4.000
   346.10    3.935    3.725    0.000    4.000
   346.17    3.935    3.725    0.000    4.000
   346.24    3.935    3.725    0.000    4.000
   346.30    3.935    3.725    0.000    4.000
   346.37    3.935    3.725    0.000    4.000
   346.43    3.935    3.725    0.000    4.000
   346.50    3.935    3.725    0.000    4.000
   346.57    3.935    3.725    0.000    4.000
   346.63    3.935    3.725    0.000    4.000
   346.70    3.935    3.725    0.000    4.000
   346.76    3.935    3.725    0.000    4.000
   346.83    3.935    3.725    0.000    4.000
   346.90    3.935    3.725    0.000    4.000
   346.96    3.935    3.725    0.000    4.000
   347.03    3.935    3.725    0.000    4.000
   347.09    3.935    3.725    0.000    4.000
   347.16    3.935    3.725    0.000    4.000
   347.23    3.935    3.725    0.000    4.000
   347.29    3.935    3.725    0.000    4.000
   347.36    3.935    3.725    0.000    4.000
   347.42    3.935    3.725    0.000    4.000
   347.49    3.935    3.725    0.000    4.000
   347.56    3.935    3.725    0.000    4.000
   347.62    3.935    3.725    0.000    4.000
   347.69    3.935    3.725    0.000    4.000
   347.75    3.935    3.725    0.000    4.000
   347.82    3.935    3.725    0.000    4.000
   347.89    3.935    3.725    0.000    4.000
   347.95    3.935    3.725    0.000    4.000
   348.02    3.935    3.725    0.000    4.000
   348.08    3.935    3.725    0.000    4.000
   348.15    3.935    3.725    0.000    4.000
   348.22    3.935    3.725    0.000    4.000
   348.28    3.935    3.725    0.000    4.000
   348.35    3.935    3.725    0.000    4.000
   348.41    3.935    3.725    0.000    4.000
   348.48    3.935    3.725    0.000    4.000
   348.55    3.935    3.725    0.000    4.000
   348.61    3.935    3.725    0.000    4.000
   348.68    3.935    3.725    0.000    4.000
   348.74    3.935    3.725    0.000    4.000
   348.81    3.935    3.725    0.000    4.000
   348.88    3.935    3.725    0.000    4.000
   348.94    3.935    3.725    0.000    4.000
   349.01    3.935    3.725    0.000    4.000
   349.07    3.935    3.725    0.000    4.000
   349.14    3.935    3.725    0.000    4.000
   349.21    3.935    3.725    0.000    4.000
   349.27    3.935    3.725    0.000    4.000
   349.34    3.935    3.725    0.000    4.000
   349.40    3.935    3.725    0.000    4.000
   349.47    3.935    3.725    0.000    4.000
   349.54    3.935    3.725    0.000    4.000
   349.60    3.935    3.725    0.000    4.000
   349.67    3.935    3.725    0.000    4.000
   349.73    3.935    3.725    0.000    4.000
   349.80    3.935    3.725    0.000    4.000
   349.87    3.935    3.725    0.000    4.000
   349.93    3.935    3.725    0.000    4.000
   350.00    3.935    3.725    0.000    4.000
   350.06    3.935    3.725    0.000    4.000
   350.13    3.935    3.725    0.000    4.000
   350.20    3.935    3.725    0.000    4.000
   350.26    3.935    3.725    0.000    4.000
   350.33    3.935    3.725    0.000    4.000
   350.39    3.935    3.725    0.000    4.000
   350.46    3.935    3.725    0.000    4.000
   350.53    3.935    3.725    0.000    4.000
   350.59    3.935    3.725    0.000    4.000
   350.66    3.935    3.725    0.000    4.000
   350.72    3.935    3.725    0.000    4.000
   350.79    3.935    3.725    0.000    4.000
   350.86    3.935    3.725    0.000    4.000
   350.92    3.935    3.725    0.000    4.000
   350.99    3.935    3.725    0.000    4.000
   351.05    3.935    3.725    0.000    4.000
   351.12    3.935    3.725    0.000    4.000
   351.19    3.935    3.725    0.000    4.000
   351.25    3.935    3.725    0.000    4.000
   351.32    3.935    3.725    0.000    4.000
   351.38    3.935    3.725    0.000    4.000
   351.45    3.935    3.725    0.000    4.000
   351.52    3.935    3.725    0.000    4.000
   351.58    3.935    3.725    0.000    4.000
   351.65    3.935    3.725    0.000    4.000
   351.71    3.935    3.725    0.000    4.000
   351.78    3.935    3.725    0.000    4.000
   351.85    3.935    3.725    0.000    4.000
   351.91    3.935    3.725    0.000    4.000
   351.98    3.935    3.725    0.000    4.000
   352.04    3.935    3.725    0.000    4.000
   352.11    3.935    3.725    0.000    4.000
   352.18    3.935    3.725    0.000    4.000
   352.24    3.935    3.725    0.000    4.000
   352.31    3.935    3.725    0.000    4.000
   352.37    3.935    3.725    0.000    4.000
   352.44    3.935    3.725    0.000    4.000
   352.51    3.935    3.725    0.000    4.000
   352.57    3.935    3.725    0.000    4.000
   352.64    3.935    3.725    0.000    4.000
   352.70    3.935    3.725    0.000    4.000
   352.77    3.935    3.725    0.000    4.000
   352.84    3.935    3.725    0.000    4.000
   352.90    3.935    3.725    0.000    4.000
   352.97    3.935    3.725    0.000    4.000
   353.03    3.935    3.725    0.000    4.000
   353.10    3.935    3.725    0.000    4.000
   353.17    3.935    3.725    0.000    4.000
   353.23    3.935    3.725    0.000    4.000
   353.30    3.935    3.725    0.000    4.000
   353.36    3.935    3.725    0.000    4.000
   353.43    3.935    3.725    0.000    4.000
   353.50    3.935    3.725    0.000    4.000
   353.56    3.935    3.725    0.000    4.000
   353.63    3.935    3.725    0.000    4.000
   353.69    3.935    3.725    0.000    4.000
   353.76    3.935    3.725    0.000    4.000
   353.83    3.935    3.725    0.000    4.000
   353.89    3.935    3.725    0.000    4.000
   353.96    3.935    3.725    0.000    4.000
   354.02    3.935    3.725    0.000    4.000
   354.09    3.935    3.725    0.000    4.000
   354.16    3.935    3.725    0.000    4.000
   354.22    3.935    3.725    0.000    4.000
   354.29    3.935    3.725    0.000    4.000
   354.35    3.935    3.725    0.000    4.000
   354.42    3.935    3.725    0.000    4.000
   354.49    3.935    3.725    0.000    4.000
   354.55    3.935    3.725    0.000    4.000
   354.62    3.935    3.725    0.000    4.000
   354.68    3.935    3.725    0.000    4.000
   354.75    3.935    3.725    0.000    4.000
   354.82    3.935    3.725    0.000    4.000
   354.88    3.935    3.725    0.000    4.000
   354.95    3.935    3.725    0.000    4.000
   355.01    3.935    3.725    0.000    4.000
   355.08    3.935    3.725    0.000    4.000
   355.15    3.935    3.725    0.000    4.000
   355.21    3.935    3.725    0.000    4.000
   355.28    3.935    3.725    0.000    4.000
   355.34    3.935    3.725    0.000    4.000
   355.41    3.935    3.725    0.000    4.000
   355.48    3.935    3.725    0.000    4.000
   355.54    3.935    3.725    0.000    4.000
   355.61    3.935    3.725    0.000    4.000
   355.67    3.940    3.725    0.000    4.000
   355.74    3.940    3.725    0.000    4.000
   355.81    3.935    3.725    0.000    4.000
   355.87    3.940    3.725    0.000    4.000
   355.94    3.940    3.725    0.000    4.000
   356.00    3.935    3.725    0.000    4.000
   356.07    3.940    3.725    0.000    4.000
   356.14    3.940    3.725    0.000    4.000
   356.20    3.940    3.725    0.000    4.000
   356.27    3.940    3.725    0.000    4.000
   356.33    3.940    3.725    0.000    4.000
   356.40    3.940    3.725    0.000    4.000
   356.47    3.940    3.725    0.000    4.000
   356.53    3.940    3.725    0.000    4.000
   356.60    3.940    3.725    0.000    4.000
   356.66    3.940    3.725    0.000    4.000
   356.73    3.940    3.725    0.000    4.000
   356.80    3.940    3.725    0.000    4.000
   356.86    3.940    3.725    0.000    4.000
   356.93    3.940    3.725    0.000    4.000
   356.99    3.940    3.725    0.000    4.000
   357.06    3.940    3.725    0.000    4.000
   357.13    3.940    3.725    0.000    4.000
   357.19    3.940    3.725    0.000    4.000
   357.26    3.940    3.725    0.000    4.000
   357.32    3.940    3.725    0.000    4.000
   357.39    3.940    3.725    0.000    4.000
   357.46    3.940    3.725    0.000    4.000
   357.52    3.940    3.725    0.000    4.000
   357.59    3.935    3.725    0.000    4.000
   357.65    3.940    3.725    0.000    4.000
   357.72    3.940    3.725    0.000    4.000
   357.79    3.940    3.725    0.000    4.000
   357.85    3.935    3.725    0.000    4.000
   357.92    3.940    3.725    0.000    4.000
   357.98    3.935    3.725    0.000    4.000
   358.05    3.935    3.725    0.000    4.000
   358.12    3.935    3.725    0.000    4.000
   358.18    3.935    3.725    0.000    4.000
   358.25    3.935    3.725    0.000    4.000
   358.31    3.935    3.720    0.000    4.000
   358.38    3.935    3.725    0.000    4.000
   358.45    3.935    3.725    0.000    4.000
   358.51    3.935    3.725    0.000    4.000
   358.58    3.935    3.725    0.000    4.000
   358.64    3.935    3.725    0.000    4.000
   358.71    3.935    3.725    0.000    4.000
   358.78    3.935    3.725    0.000    4.000
   358.84    3.935    3.725    0.000    4.000
   358.91    3.935    3.725    0.000    4.000
   358.97    3.935    3.725    0.000    4.000
   359.04    3.935    3.725    0.000    4.000
