
Data series 3

    Time       T1       T2  shutter Setpoint 
   759.53    5.005    4.645    0.000    5.000
   759.59    5.005    4.645    0.000    5.000
   759.66    5.005    4.645    0.000    5.000
   759.73    5.005    4.645    0.000    5.000
   759.79    5.005    4.645    0.000    5.000
   759.86    5.005    4.645    0.000    5.000
   759.92    5.005    4.645    0.000    5.000
   759.99    5.005    4.645    0.000    5.000
   760.06    5.005    4.645    0.000    5.000
   760.12    5.005    4.645    0.000    5.000
   760.19    5.005    4.645    0.000    5.000
   760.25    5.005    4.645    0.000    5.000
   760.32    5.005    4.645    0.000    5.000
   760.39    5.005    4.645    0.000    5.000
   760.45    5.005    4.645    0.000    5.000
   760.52    5.005    4.645    0.000    5.000
   760.58    5.005    4.645    0.000    5.000
   760.65    5.005    4.645    0.000    5.000
   760.72    5.005    4.650    0.000    5.000
   760.78    5.005    4.645    0.000    5.000
   760.85    5.010    4.645    0.000    5.000
   760.91    5.010    4.645    0.000    5.000
   760.98    5.010    4.645    0.000    5.000
   761.05    5.010    4.645    0.000    5.000
   761.11    5.010    4.645    0.000    5.000
   761.18    5.010    4.645    0.000    5.000
   761.24    5.010    4.645    0.000    5.000
   761.31    5.010    4.645    0.000    5.000
   761.38    5.010    4.645    0.000    5.000
   761.44    5.010    4.645    0.000    5.000
   761.51    5.010    4.645    0.000    5.000
   761.57    5.010    4.645    0.000    5.000
   761.64    5.010    4.645    0.000    5.000
   761.71    5.010    4.645    0.000    5.000
   761.77    5.010    4.645    0.000    5.000
   761.84    5.010    4.645    0.000    5.000
   761.90    5.010    4.645    0.000    5.000
   761.97    5.010    4.645    0.000    5.000
   762.04    5.010    4.645    0.000    5.000
   762.10    5.010    4.645    0.000    5.000
   762.17    5.010    4.645    0.000    5.000
   762.23    5.010    4.645    0.000    5.000
   762.30    5.005    4.645    0.000    5.000
   762.37    5.010    4.645    0.000    5.000
   762.43    5.010    4.645    0.000    5.000
   762.50    5.005    4.645    0.000    5.000
   762.56    5.005    4.645    0.000    5.000
   762.63    5.005    4.645    0.000    5.000
   762.70    5.005    4.645    0.000    5.000
   762.76    5.005    4.645    0.000    5.000
   762.83    5.005    4.645    0.000    5.000
   762.89    5.005    4.650    0.000    5.000
   762.96    5.005    4.650    0.000    5.000
   763.03    5.005    4.650    0.000    5.000
   763.09    5.005    4.650    0.000    5.000
   763.16    5.005    4.650    0.000    5.000
   763.22    5.005    4.650    0.000    5.000
   763.29    5.005    4.650    0.000    5.000
   763.36    5.005    4.650    0.000    5.000
   763.42    5.005    4.650    0.000    5.000
   763.49    5.005    4.650    0.000    5.000
   763.55    5.005    4.645    0.000    5.000
   763.62    5.005    4.650    0.000    5.000
   763.69    5.005    4.645    0.000    5.000
   763.75    5.000    4.650    0.000    5.000
   763.82    5.000    4.650    0.000    5.000
   763.88    5.000    4.650    0.000    5.000
   763.95    5.000    4.650    0.000    5.000
   764.02    5.000    4.650    0.000    5.000
   764.08    5.000    4.650    0.000    5.000
   764.15    5.000    4.650    0.000    5.000
   764.21    5.000    4.650    0.000    5.000
   764.28    5.000    4.650    0.000    5.000
   764.35    5.000    4.650    0.000    5.000
   764.41    5.000    4.650    0.000    5.000
   764.48    5.000    4.650    0.000    5.000
   764.54    5.000    4.650    0.000    5.000
   764.61    5.000    4.650    0.000    5.000
   764.68    5.000    4.650    0.000    5.000
   764.74    5.000    4.650    0.000    5.000
   764.81    5.000    4.650    0.000    5.000
   764.87    5.000    4.650    0.000    5.000
   764.94    5.000    4.650    0.000    5.000
   765.01    5.000    4.650    0.000    5.000
   765.07    5.000    4.650    0.000    5.000
   765.14    5.000    4.650    0.000    5.000
   765.20    5.000    4.650    0.000    5.000
   765.27    5.000    4.650    0.000    5.000
   765.34    5.000    4.650    0.000    5.000
   765.40    5.000    4.650    0.000    5.000
   765.47    5.000    4.650    0.000    5.000
   765.53    5.000    4.650    0.000    5.000
   765.60    5.000    4.650    0.000    5.000
   765.67    5.000    4.650    0.000    5.000
   765.73    5.000    4.650    0.000    5.000
   765.80    5.000    4.650    0.000    5.000
   765.86    5.000    4.650    0.000    5.000
   765.93    5.000    4.650    0.000    5.000
   766.00    5.000    4.650    0.000    5.000
   766.06    5.000    4.650    0.000    5.000
   766.13    5.000    4.650    0.000    5.000
   766.19    5.000    4.650    0.000    5.000
   766.26    5.000    4.650    0.000    5.000
   766.33    5.000    4.650    0.000    5.000
   766.39    5.000    4.650    0.000    5.000
   766.46    5.000    4.650    0.000    5.000
   766.52    5.000    4.650    0.000    5.000
   766.59    5.000    4.650    0.000    5.000
   766.66    5.000    4.650    0.000    5.000
   766.72    5.000    4.650    0.000    5.000
   766.79    5.000    4.650    0.000    5.000
   766.85    5.000    4.650    0.000    5.000
   766.92    5.000    4.650    0.000    5.000
   766.99    5.000    4.650    0.000    5.000
   767.05    5.000    4.650    0.000    5.000
   767.12    5.000    4.650    0.000    5.000
   767.18    5.000    4.650    0.000    5.000
   767.25    5.000    4.650    0.000    5.000
   767.32    5.000    4.650    0.000    5.000
   767.38    5.000    4.650    0.000    5.000
   767.45    5.000    4.650    0.000    5.000
   767.51    5.000    4.650    0.000    5.000
   767.58    5.000    4.650    0.000    5.000
   767.65    5.000    4.650    0.000    5.000
   767.71    5.000    4.650    0.000    5.000
   767.78    5.000    4.650    0.000    5.000
   767.84    5.000    4.650    0.000    5.000
   767.91    5.000    4.650    0.000    5.000
   767.98    5.000    4.650    0.000    5.000
   768.04    5.000    4.650    0.000    5.000
   768.11    5.000    4.650    0.000    5.000
   768.17    5.000    4.650    0.000    5.000
   768.24    5.000    4.650    0.000    5.000
   768.31    5.000    4.650    0.000    5.000
   768.37    5.000    4.650    0.000    5.000
   768.44    5.000    4.650    0.000    5.000
   768.50    5.000    4.650    0.000    5.000
   768.57    5.000    4.650    0.000    5.000
   768.64    5.000    4.650    0.000    5.000
   768.70    5.000    4.650    0.000    5.000
   768.77    5.000    4.650    0.000    5.000
   768.83    5.000    4.650    0.000    5.000
   768.90    5.000    4.650    0.000    5.000
   768.97    5.000    4.650    0.000    5.000
   769.03    5.000    4.650    0.000    5.000
   769.10    5.000    4.650    0.000    5.000
   769.16    5.000    4.650    0.000    5.000
   769.23    5.000    4.650    0.000    5.000
   769.30    5.000    4.650    0.000    5.000
   769.36    5.000    4.650    0.000    5.000
   769.43    5.000    4.650    0.000    5.000
   769.49    5.000    4.650    0.000    5.000
   769.56    5.000    4.650    0.000    5.000
   769.63    5.000    4.650    0.000    5.000
   769.69    5.000    4.650    0.000    5.000
   769.76    5.000    4.650    0.000    5.000
   769.82    5.000    4.650    0.000    5.000
   769.89    5.000    4.650    0.000    5.000
   769.96    5.000    4.650    0.000    5.000
   770.02    5.000    4.650    0.000    5.000
   770.09    5.000    4.650    0.000    5.000
   770.15    5.000    4.650    0.000    5.000
   770.22    5.000    4.650    0.000    5.000
   770.29    5.000    4.650    0.000    5.000
   770.35    5.000    4.650    0.000    5.000
   770.42    5.000    4.650    0.000    5.000
   770.48    5.000    4.650    0.000    5.000
   770.55    5.000    4.650    0.000    5.000
   770.62    5.000    4.650    0.000    5.000
   770.68    5.000    4.650    0.000    5.000
   770.75    5.000    4.650    0.000    5.000
   770.81    5.000    4.650    0.000    5.000
   770.88    5.000    4.650    0.000    5.000
   770.95    5.000    4.650    0.000    5.000
   771.01    5.000    4.650    0.000    5.000
   771.08    5.000    4.650    0.000    5.000
   771.14    5.000    4.650    0.000    5.000
   771.21    5.000    4.650    0.000    5.000
   771.28    5.000    4.650    0.000    5.000
   771.34    5.000    4.650    0.000    5.000
   771.41    5.000    4.650    0.000    5.000
   771.47    5.000    4.650    0.000    5.000
   771.54    5.000    4.650    0.000    5.000
   771.61    5.000    4.650    0.000    5.000
   771.67    5.000    4.650    0.000    5.000
   771.74    5.000    4.650    0.000    5.000
   771.80    5.000    4.650    0.000    5.000
   771.87    5.000    4.650    0.000    5.000
   771.94    5.000    4.650    0.000    5.000
   772.00    5.000    4.650    0.000    5.000
   772.07    5.000    4.650    0.000    5.000
   772.13    5.000    4.650    0.000    5.000
   772.20    5.000    4.650    0.000    5.000
   772.27    5.000    4.650    0.000    5.000
   772.33    5.000    4.650    0.000    5.000
   772.40    5.000    4.650    0.000    5.000
   772.46    5.000    4.650    0.000    5.000
   772.53    5.000    4.650    0.000    5.000
   772.60    5.000    4.650    0.000    5.000
   772.66    5.000    4.650    0.000    5.000
   772.73    5.000    4.650    0.000    5.000
   772.79    5.000    4.650    0.000    5.000
   772.86    5.000    4.650    0.000    5.000
   772.93    5.000    4.650    0.000    5.000
   772.99    5.000    4.650    0.000    5.000
   773.06    5.000    4.650    0.000    5.000
   773.12    5.000    4.650    0.000    5.000
   773.19    5.000    4.650    0.000    5.000
   773.26    5.000    4.650    0.000    5.000
   773.32    5.000    4.650    0.000    5.000
   773.39    5.000    4.650    0.000    5.000
   773.45    5.000    4.650    0.000    5.000
   773.52    5.000    4.650    0.000    5.000
   773.59    5.000    4.650    0.000    5.000
   773.65    5.000    4.650    0.000    5.000
   773.72    5.000    4.650    0.000    5.000
   773.78    5.000    4.650    0.000    5.000
   773.85    5.000    4.650    0.000    5.000
   773.92    5.000    4.650    0.000    5.000
   773.98    5.000    4.650    0.000    5.000
   774.05    5.000    4.650    0.000    5.000
   774.11    5.000    4.650    0.000    5.000
   774.18    5.000    4.650    0.000    5.000
   774.25    5.000    4.650    0.000    5.000
   774.31    5.000    4.650    0.000    5.000
   774.38    5.000    4.650    0.000    5.000
   774.44    5.000    4.650    0.000    5.000
   774.51    5.000    4.650    0.000    5.000
   774.58    5.000    4.650    0.000    5.000
   774.64    5.000    4.650    0.000    5.000
   774.71    5.000    4.650    0.000    5.000
   774.77    5.000    4.650    0.000    5.000
   774.84    5.000    4.650    0.000    5.000
   774.91    5.000    4.650    0.000    5.000
   774.97    5.000    4.650    0.000    5.000
   775.04    5.000    4.650    0.000    5.000
   775.10    5.000    4.650    0.000    5.000
   775.17    5.000    4.650    0.000    5.000
   775.24    5.000    4.650    0.000    5.000
   775.30    5.000    4.650    0.000    5.000
   775.37    5.000    4.650    0.000    5.000
   775.43    5.000    4.650    0.000    5.000
   775.50    5.000    4.650    0.000    5.000
   775.57    4.995    4.650    0.000    5.000
   775.63    4.995    4.650    0.000    5.000
   775.70    4.995    4.650    0.000    5.000
   775.76    4.995    4.650    0.000    5.000
   775.83    4.995    4.650    0.000    5.000
   775.90    4.995    4.650    0.000    5.000
   775.96    4.995    4.650    0.000    5.000
   776.03    4.995    4.650    0.000    5.000
   776.09    4.995    4.650    0.000    5.000
   776.16    4.995    4.650    0.000    5.000
   776.23    4.995    4.650    0.000    5.000
   776.29    4.995    4.650    0.000    5.000
   776.36    4.995    4.650    0.000    5.000
   776.42    4.995    4.650    0.000    5.000
   776.49    4.995    4.650    0.000    5.000
   776.56    4.995    4.650    0.000    5.000
   776.62    4.995    4.655    0.000    5.000
   776.69    4.995    4.650    0.000    5.000
   776.75    4.995    4.655    0.000    5.000
   776.82    4.995    4.650    0.000    5.000
   776.89    4.995    4.650    0.000    5.000
   776.95    4.995    4.655    0.000    5.000
   777.02    4.995    4.650    0.000    5.000
   777.08    4.995    4.650    0.000    5.000
   777.15    4.995    4.650    0.000    5.000
   777.22    4.995    4.650    0.000    5.000
   777.28    4.995    4.650    0.000    5.000
   777.35    4.995    4.650    0.000    5.000
   777.41    4.995    4.650    0.000    5.000
   777.48    4.995    4.650    0.000    5.000
   777.55    4.995    4.650    0.000    5.000
   777.61    4.995    4.650    0.000    5.000
   777.68    4.995    4.650    0.000    5.000
   777.74    4.995    4.650    0.000    5.000
   777.81    4.995    4.650    0.000    5.000
   777.88    4.995    4.650    0.000    5.000
   777.94    4.995    4.650    0.000    5.000
   778.01    4.995    4.650    0.000    5.000
   778.07    4.995    4.650    0.000    5.000
   778.14    4.995    4.650    0.000    5.000
   778.21    4.995    4.650    0.000    5.000
   778.27    4.995    4.650    0.000    5.000
   778.34    4.995    4.650    0.000    5.000
   778.40    4.995    4.650    0.000    5.000
   778.47    4.995    4.650    0.000    5.000
   778.54    4.995    4.650    0.000    5.000
   778.60    4.995    4.650    0.000    5.000
   778.67    4.995    4.650    0.000    5.000
   778.73    4.995    4.650    0.000    5.000
   778.80    4.995    4.650    0.000    5.000
   778.87    4.995    4.650    0.000    5.000
   778.93    4.995    4.650    0.000    5.000
   779.00    4.995    4.650    0.000    5.000
   779.06    4.990    4.650    0.000    5.000
   779.13    4.995    4.650    0.000    5.000
   779.20    4.995    4.650    0.000    5.000
   779.26    4.990    4.650    0.000    5.000
   779.33    4.990    4.650    0.000    5.000
   779.39    4.990    4.650    0.000    5.000
   779.46    4.995    4.650    0.000    5.000
   779.53    4.995    4.650    0.000    5.000
   779.59    4.990    4.650    0.000    5.000
   779.66    4.995    4.650    0.000    5.000
   779.72    4.990    4.650    0.000    5.000
   779.79    4.990    4.650    0.000    5.000
   779.86    4.995    4.650    0.000    5.000
   779.92    4.990    4.650    0.000    5.000
   779.99    4.990    4.650    0.000    5.000
   780.05    4.990    4.650    0.000    5.000
   780.12    4.995    4.650    0.000    5.000
   780.19    4.995    4.650    0.000    5.000
   780.25    4.990    4.650    0.000    5.000
   780.32    4.995    4.650    0.000    5.000
   780.38    4.995    4.650    0.000    5.000
   780.45    4.990    4.650    0.000    5.000
   780.52    4.995    4.650    0.000    5.000
   780.58    4.995    4.650    0.000    5.000
   780.65    4.990    4.650    0.000    5.000
   780.71    4.990    4.650    0.000    5.000
   780.78    4.990    4.650    0.000    5.000
   780.85    4.990    4.650    0.000    5.000
   780.91    4.995    4.650    0.000    5.000
   780.98    4.995    4.650    0.000    5.000
   781.04    4.990    4.650    0.000    5.000
   781.11    4.995    4.650    0.000    5.000
   781.18    4.990    4.650    0.000    5.000
   781.24    4.995    4.650    0.000    5.000
   781.31    4.990    4.650    0.000    5.000
   781.37    4.990    4.650    0.000    5.000
   781.44    4.995    4.650    0.000    5.000
   781.51    4.990    4.650    0.000    5.000
   781.57    4.995    4.650    0.000    5.000
   781.64    4.995    4.650    0.000    5.000
   781.70    4.995    4.650    0.000    5.000
   781.77    4.995    4.650    0.000    5.000
   781.84    4.995    4.650    0.000    5.000
   781.90    4.995    4.650    0.000    5.000
   781.97    4.995    4.650    0.000    5.000
   782.03    4.995    4.650    0.000    5.000
   782.10    4.995    4.650    0.000    5.000
   782.17    4.995    4.650    0.000    5.000
   782.23    4.995    4.650    0.000    5.000
   782.30    4.995    4.650    0.000    5.000
   782.36    4.995    4.650    0.000    5.000
   782.43    4.995    4.650    0.000    5.000
   782.50    4.995    4.650    0.000    5.000
   782.56    4.995    4.650    0.000    5.000
   782.63    4.995    4.650    0.000    5.000
   782.69    4.995    4.650    0.000    5.000
   782.76    4.995    4.650    0.000    5.000
   782.83    4.990    4.650    0.000    5.000
   782.89    4.990    4.650    0.000    5.000
   782.96    4.995    4.650    0.000    5.000
   783.02    4.990    4.650    0.000    5.000
   783.09    4.995    4.650    0.000    5.000
   783.16    4.995    4.650    0.000    5.000
   783.22    4.995    4.650    0.000    5.000
   783.29    4.995    4.650    0.000    5.000
   783.35    4.995    4.650    0.000    5.000
   783.42    4.995    4.650    0.000    5.000
   783.49    4.995    4.650    0.000    5.000
   783.55    4.995    4.650    0.000    5.000
   783.62    4.995    4.650    0.000    5.000
   783.68    4.995    4.650    0.000    5.000
   783.75    4.995    4.650    0.000    5.000
   783.82    4.995    4.650    0.000    5.000
   783.88    4.995    4.650    0.000    5.000
   783.95    4.995    4.650    0.000    5.000
   784.01    4.995    4.650    0.000    5.000
   784.08    4.995    4.645    0.000    5.000
   784.15    4.995    4.645    0.000    5.000
   784.21    4.995    4.645    0.000    5.000
   784.28    4.995    4.645    0.000    5.000
   784.34    4.995    4.645    0.000    5.000
   784.41    4.995    4.645    0.000    5.000
   784.48    4.995    4.645    0.000    5.000
   784.54    4.995    4.650    0.000    5.000
   784.61    4.995    4.650    0.000    5.000
   784.67    4.995    4.650    0.000    5.000
   784.74    4.995    4.650    0.000    5.000
   784.81    4.995    4.650    0.000    5.000
   784.87    4.995    4.650    0.000    5.000
   784.94    4.995    4.650    0.000    5.000
   785.00    4.995    4.650    0.000    5.000
   785.07    4.995    4.650    0.000    5.000
   785.14    4.995    4.650    0.000    5.000
   785.20    4.995    4.645    0.000    5.000
   785.27    4.995    4.645    0.000    5.000
   785.33    4.995    4.645    0.000    5.000
   785.40    4.995    4.645    0.000    5.000
   785.47    4.995    4.650    0.000    5.000
   785.53    4.995    4.645    0.000    5.000
   785.60    4.995    4.645    0.000    5.000
   785.66    4.995    4.645    0.000    5.000
   785.73    4.990    4.645    0.000    5.000
   785.80    4.995    4.645    0.000    5.000
   785.86    4.995    4.645    0.000    5.000
   785.93    4.995    4.645    0.000    5.000
   785.99    4.990    4.645    0.000    5.000
   786.06    4.995    4.645    0.000    5.000
   786.13    4.995    4.645    0.000    5.000
   786.19    4.995    4.645    0.000    5.000
   786.26    4.995    4.645    0.000    5.000
   786.32    4.995    4.650    0.000    5.000
   786.39    4.995    4.645    0.000    5.000
   786.46    4.995    4.645    0.000    5.000
   786.52    4.995    4.645    0.000    5.000
   786.59    4.995    4.650    0.000    5.000
   786.65    4.995    4.650    0.000    5.000
   786.72    4.995    4.650    0.000    5.000
   786.79    4.995    4.650    0.000    5.000
   786.85    5.000    4.650    0.000    5.000
   786.92    5.000    4.650    0.000    5.000
   786.98    5.000    4.650    0.000    5.000
   787.05    5.000    4.650    0.000    5.000
   787.12    5.000    4.650    0.000    5.000
   787.18    5.000    4.650    0.000    5.000
   787.25    5.000    4.650    0.000    5.000
   787.31    5.000    4.650    0.000    5.000
   787.38    5.000    4.650    0.000    5.000
   787.45    5.000    4.650    0.000    5.000
   787.51    5.000    4.650    0.000    5.000
   787.58    5.000    4.650    0.000    5.000
   787.64    5.000    4.650    0.000    5.000
   787.71    5.000    4.650    0.000    5.000
   787.78    5.000    4.650    0.000    5.000
   787.84    5.000    4.650    0.000    5.000
   787.91    5.000    4.650    0.000    5.000
   787.97    5.000    4.650    0.000    5.000
   788.04    5.000    4.650    0.000    5.000
   788.11    5.000    4.650    0.000    5.000
   788.17    5.000    4.650    0.000    5.000
   788.24    5.000    4.650    0.000    5.000
   788.30    5.000    4.650    0.000    5.000
   788.37    5.000    4.650    0.000    5.000
   788.44    5.000    4.650    0.000    5.000
   788.50    5.000    4.650    0.000    5.000
   788.57    5.000    4.650    0.000    5.000
   788.63    5.000    4.650    0.000    5.000
   788.70    5.000    4.650    0.000    5.000
   788.77    5.000    4.650    0.000    5.000
   788.83    5.000    4.650    0.000    5.000
   788.90    5.000    4.650    0.000    5.000
   788.96    5.000    4.650    0.000    5.000
   789.03    5.000    4.650    0.000    5.000
   789.10    5.000    4.650    0.000    5.000
   789.16    5.000    4.650    0.000    5.000
   789.23    5.000    4.650    0.000    5.000
   789.29    5.000    4.650    0.000    5.000
   789.36    5.000    4.650    0.000    5.000
   789.43    5.000    4.650    0.000    5.000
   789.49    5.005    4.650    0.000    5.000
   789.56    5.005    4.650    0.000    5.000
   789.62    5.005    4.650    0.000    5.000
   789.69    5.005    4.650    0.000    5.000
   789.76    5.005    4.650    0.000    5.000
   789.82    5.005    4.650    0.000    5.000
   789.89    5.005    4.650    0.000    5.000
   789.95    5.005    4.650    0.000    5.000
   790.02    5.005    4.650    0.000    5.000
   790.09    5.005    4.650    0.000    5.000
   790.15    5.005    4.650    0.000    5.000
   790.22    5.005    4.650    0.000    5.000
   790.28    5.005    4.650    0.000    5.000
   790.35    5.005    4.650    0.000    5.000
   790.42    5.005    4.650    0.000    5.000
   790.48    5.005    4.650    0.000    5.000
   790.55    5.005    4.650    0.000    5.000
   790.61    5.005    4.650    0.000    5.000
   790.68    5.005    4.650    0.000    5.000
   790.75    5.005    4.650    0.000    5.000
   790.81    5.005    4.650    0.000    5.000
   790.88    5.010    4.650    0.000    5.000
   790.94    5.010    4.650    0.000    5.000
   791.01    5.010    4.650    0.000    5.000
   791.08    5.010    4.650    0.000    5.000
   791.14    5.010    4.650    0.000    5.000
   791.21    5.010    4.650    0.000    5.000
   791.27    5.010    4.650    0.000    5.000
   791.34    5.010    4.650    0.000    5.000
   791.41    5.010    4.650    0.000    5.000
   791.47    5.010    4.650    0.000    5.000
   791.54    5.010    4.650    0.000    5.000
   791.60    5.010    4.650    0.000    5.000
   791.67    5.010    4.650    0.000    5.000
   791.74    5.010    4.650    0.000    5.000
   791.80    5.010    4.650    0.000    5.000
   791.87    5.010    4.650    0.000    5.000
   791.93    5.010    4.650    0.000    5.000
   792.00    5.010    4.650    0.000    5.000
   792.07    5.010    4.650    0.000    5.000
   792.13    5.010    4.650    0.000    5.000
   792.20    5.010    4.650    0.000    5.000
   792.26    5.010    4.650    0.000    5.000
   792.33    5.010    4.650    0.000    5.000
   792.40    5.010    4.650    0.000    5.000
   792.46    5.010    4.650    0.000    5.000
   792.53    5.010    4.650    0.000    5.000
   792.59    5.010    4.650    0.000    5.000
   792.66    5.010    4.650    0.000    5.000
   792.73    5.010    4.650    0.000    5.000
   792.79    5.010    4.650    0.000    5.000
   792.86    5.010    4.650    0.000    5.000
   792.92    5.010    4.650    0.000    5.000
   792.99    5.010    4.650    0.000    5.000
   793.06    5.010    4.650    0.000    5.000
   793.12    5.010    4.650    0.000    5.000
   793.19    5.010    4.650    0.000    5.000
   793.25    5.010    4.650    0.000    5.000
   793.32    5.010    4.650    0.000    5.000
   793.39    5.010    4.650    0.000    5.000
   793.45    5.010    4.650    0.000    5.000
   793.52    5.010    4.650    0.000    5.000
   793.58    5.010    4.650    0.000    5.000
   793.65    5.010    4.650    0.000    5.000
   793.72    5.010    4.650    0.000    5.000
   793.78    5.010    4.650    0.000    5.000
   793.85    5.010    4.650    0.000    5.000
   793.91    5.010    4.650    0.000    5.000
   793.98    5.010    4.650    0.000    5.000
   794.05    5.010    4.650    0.000    5.000
   794.11    5.005    4.650    0.000    5.000
   794.18    5.005    4.650    0.000    5.000
   794.24    5.005    4.650    0.000    5.000
   794.31    5.005    4.650    0.000    5.000
   794.38    5.005    4.650    0.000    5.000
   794.44    5.005    4.650    0.000    5.000
   794.51    5.005    4.650    0.000    5.000
   794.57    5.005    4.650    0.000    5.000
   794.64    5.005    4.650    0.000    5.000
   794.71    5.005    4.650    0.000    5.000
   794.77    5.005    4.650    0.000    5.000
   794.84    5.005    4.650    0.000    5.000
   794.90    5.005    4.650    0.000    5.000
   794.97    5.005    4.650    0.000    5.000
   795.04    5.005    4.650    0.000    5.000
   795.10    5.005    4.650    0.000    5.000
   795.17    5.005    4.650    0.000    5.000
   795.23    5.005    4.650    0.000    5.000
   795.30    5.005    4.650    0.000    5.000
   795.37    5.005    4.650    0.000    5.000
   795.43    5.005    4.650    0.000    5.000
   795.50    5.005    4.650    0.000    5.000
   795.56    5.005    4.650    0.000    5.000
   795.63    5.005    4.650    0.000    5.000
   795.70    5.005    4.650    0.000    5.000
   795.76    5.005    4.650    0.000    5.000
   795.83    5.005    4.650    0.000    5.000
   795.89    5.005    4.650    0.000    5.000
   795.96    5.005    4.650    0.000    5.000
   796.03    5.005    4.650    0.000    5.000
   796.09    5.005    4.650    0.000    5.000
   796.16    5.005    4.650    0.000    5.000
   796.22    5.005    4.650    0.000    5.000
   796.29    5.005    4.650    0.000    5.000
   796.36    5.005    4.650    0.000    5.000
   796.42    5.005    4.650    0.000    5.000
   796.49    5.005    4.650    0.000    5.000
   796.55    5.010    4.650    0.000    5.000
   796.62    5.010    4.650    0.000    5.000
   796.69    5.010    4.650    0.000    5.000
   796.75    5.010    4.650    0.000    5.000
   796.82    5.010    4.650    0.000    5.000
   796.88    5.010    4.650    0.000    5.000
   796.95    5.010    4.650    0.000    5.000
   797.02    5.010    4.650    0.000    5.000
   797.08    5.010    4.650    0.000    5.000
   797.15    5.010    4.650    0.000    5.000
   797.21    5.010    4.650    0.000    5.000
   797.28    5.010    4.650    0.000    5.000
   797.35    5.010    4.650    0.000    5.000
   797.41    5.010    4.650    0.000    5.000
   797.48    5.005    4.650    0.000    5.000
   797.54    5.010    4.650    0.000    5.000
   797.61    5.010    4.650    0.000    5.000
   797.68    5.005    4.650    0.000    5.000
   797.74    5.005    4.650    0.000    5.000
   797.81    5.005    4.650    0.000    5.000
   797.87    5.005    4.650    0.000    5.000
   797.94    5.005    4.650    0.000    5.000
   798.01    5.005    4.650    0.000    5.000
   798.07    5.005    4.650    0.000    5.000
   798.14    5.005    4.650    0.000    5.000
   798.20    5.005    4.650    0.000    5.000
   798.27    5.005    4.650    0.000    5.000
   798.34    5.005    4.650    0.000    5.000
   798.40    5.005    4.650    0.000    5.000
   798.47    5.005    4.650    0.000    5.000
   798.53    5.005    4.650    0.000    5.000
   798.60    5.005    4.655    0.000    5.000
   798.67    5.005    4.655    0.000    5.000
   798.73    5.005    4.655    0.000    5.000
   798.80    5.005    4.655    0.000    5.000
   798.86    5.005    4.650    0.000    5.000
   798.93    5.005    4.650    0.000    5.000
   799.00    5.005    4.650    0.000    5.000
   799.06    5.005    4.650    0.000    5.000
   799.13    5.005    4.650    0.000    5.000
   799.19    5.005    4.650    0.000    5.000
   799.26    5.005    4.650    0.000    5.000
   799.33    5.005    4.650    0.000    5.000
   799.39    5.005    4.650    0.000    5.000
   799.46    5.005    4.650    0.000    5.000
   799.52    5.005    4.650    0.000    5.000
   799.59    5.005    4.650    0.000    5.000
   799.66    5.005    4.655    0.000    5.000
   799.72    5.005    4.655    0.000    5.000
   799.79    5.005    4.650    0.000    5.000
   799.85    5.005    4.650    0.000    5.000
   799.92    5.005    4.650    0.000    5.000
   799.99    5.005    4.650    0.000    5.000
   800.05    5.005    4.650    0.000    5.000
   800.12    5.005    4.650    0.000    5.000
   800.18    5.005    4.650    0.000    5.000
   800.25    5.005    4.650    0.000    5.000
   800.32    5.005    4.650    0.000    5.000
   800.38    5.005    4.650    0.000    5.000
   800.45    5.005    4.650    0.000    5.000
   800.51    5.005    4.650    0.000    5.000
   800.58    5.005    4.650    0.000    5.000
   800.65    5.005    4.650    0.000    5.000
   800.71    5.005    4.650    0.000    5.000
   800.78    5.005    4.650    0.000    5.000
   800.84    5.005    4.650    0.000    5.000
   800.91    5.005    4.650    0.000    5.000
   800.98    5.005    4.650    0.000    5.000
   801.04    5.005    4.650    0.000    5.000
   801.11    5.005    4.655    0.000    5.000
   801.17    5.005    4.655    0.000    5.000
   801.24    5.005    4.650    0.000    5.000
   801.31    5.005    4.650    0.000    5.000
   801.37    5.005    4.650    0.000    5.000
   801.44    5.000    4.650    0.000    5.000
   801.50    5.000    4.650    0.000    5.000
   801.57    5.000    4.650    0.000    5.000
   801.64    5.000    4.650    0.000    5.000
   801.70    5.000    4.650    0.000    5.000
   801.77    5.000    4.650    0.000    5.000
   801.83    5.000    4.650    0.000    5.000
   801.90    5.000    4.650    0.000    5.000
   801.97    5.000    4.650    0.000    5.000
   802.03    5.000    4.650    0.000    5.000
   802.10    5.000    4.650    0.000    5.000
   802.16    5.000    4.650    0.000    5.000
   802.23    5.000    4.650    0.000    5.000
   802.30    5.000    4.650    0.000    5.000
   802.36    5.000    4.650    0.000    5.000
   802.43    5.005    4.650    0.000    5.000
   802.49    5.005    4.650    0.000    5.000
   802.56    5.000    4.650    0.000    5.000
   802.63    5.000    4.650    0.000    5.000
   802.69    5.000    4.650    0.000    5.000
   802.76    5.000    4.650    0.000    5.000
   802.82    5.000    4.650    0.000    5.000
   802.89    5.005    4.650    0.000    5.000
   802.96    5.005    4.650    0.000    5.000
   803.02    5.005    4.650    0.000    5.000
   803.09    5.005    4.650    0.000    5.000
   803.15    5.005    4.650    0.000    5.000
   803.22    5.005    4.650    0.000    5.000
   803.29    5.005    4.650    0.000    5.000
   803.35    5.005    4.650    0.000    5.000
