Data export from TecQuipment CE2000

Data series 3

    Time       T1  shutter setpoint   PI o/p 
   565.50    4.980   10.000    5.000   -0.887
   565.60    4.980   10.000    5.000   -0.885
   565.70    4.980   10.000    5.000   -0.882
   565.80    4.975   10.000    5.000   -0.729
   565.90    4.975   10.000    5.000   -0.725
   566.00    4.975   10.000    5.000   -0.722
   566.10    4.975   10.000    5.000   -0.719
   566.20    4.975   10.000    5.000   -0.716
   566.30    4.975   10.000    5.000   -0.712
   566.40    4.975   10.000    5.000   -0.709
   566.50    4.975   10.000    5.000   -0.706
   566.60    4.975   10.000    5.000   -0.703
   566.70    4.970   10.000    5.000   -0.549
   566.80    4.970   10.000    5.000   -0.545
   566.90    4.970   10.000    5.000   -0.541
   567.00    4.970   10.000    5.000   -0.537
   567.10    4.970   10.000    5.000   -0.533
   567.20    4.970   10.000    5.000   -0.529
   567.30    4.970   10.000    5.000   -0.525
   567.40    4.970   10.000    5.000   -0.522
   567.50    4.970   10.000    5.000   -0.518
   567.60    4.970   10.000    5.000   -0.514
   567.70    4.965   10.000    5.000   -0.359
   567.80    4.965   10.000    5.000   -0.355
   567.90    4.965   10.000    5.000   -0.350
   568.00    4.965   10.000    5.000   -0.346
   568.10    4.965   10.000    5.000   -0.341
   568.20    4.965   10.000    5.000   -0.336
   568.30    4.965   10.000    5.000   -0.332
   568.40    4.965   10.000    5.000   -0.327
   568.50    4.965   10.000    5.000   -0.323
   568.60    4.965   10.000    5.000   -0.318
   568.70    4.965   10.000    5.000   -0.314
   568.80    4.965   10.000    5.000   -0.309
   568.90    4.965   10.000    5.000   -0.305
   569.00    4.965   10.000    5.000   -0.300
   569.10    4.965   10.000    5.000   -0.296
   569.20    4.965   10.000    5.000   -0.291
   569.30    4.960   10.000    5.000   -0.136
   569.40    4.960   10.000    5.000   -0.131
   569.50    4.960   10.000    5.000   -0.125
   569.60    4.960   10.000    5.000   -0.120
   569.70    4.960   10.000    5.000   -0.115
   569.80    4.960   10.000    5.000   -0.110
   569.90    4.960   10.000    5.000   -0.105
   570.00    4.960   10.000    5.000   -0.099
   570.10    4.960   10.000    5.000   -0.094
   570.20    4.960   10.000    5.000   -0.089
   570.30    4.960   10.000    5.000   -0.084
   570.40    4.960   10.000    5.000   -0.079
   570.50    4.960   10.000    5.000   -0.073
   570.60    4.960   10.000    5.000   -0.068
   570.70    4.960   10.000    5.000   -0.063
   570.80    4.960   10.000    5.000   -0.058
   570.90    4.960   10.000    5.000   -0.053
   571.00    4.960   10.000    5.000   -0.047
   571.10    4.960   10.000    5.000   -0.042
   571.20    4.960   10.000    5.000   -0.037
   571.30    4.960   10.000    5.000   -0.032
   571.40    4.960   10.000    5.000   -0.027
   571.50    4.960   10.000    5.000   -0.021
   571.60    4.960   10.000    5.000   -0.016
   571.70    4.960   10.000    5.000   -0.011
   571.80    4.960   10.000    5.000   -0.006
   571.90    4.960   10.000    5.000   -0.001
   572.00    4.960   10.000    5.000    0.005
   572.10    4.960   10.000    5.000    0.010
   572.20    4.965   10.000    5.000   -0.136
   572.30    4.965   10.000    5.000   -0.131
   572.40    4.965   10.000    5.000   -0.127
   572.50    4.965   10.000    5.000   -0.122
   572.60    4.965   10.000    5.000   -0.117
   572.70    4.965   10.000    5.000   -0.113
   572.80    4.965   10.000    5.000   -0.108
   572.90    4.965   10.000    5.000   -0.104
   573.00    4.965   10.000    5.000   -0.099
   573.10    4.965   10.000    5.000   -0.095
   573.20    4.965   10.000    5.000   -0.090
   573.30    4.965   10.000    5.000   -0.086
   573.40    4.965   10.000    5.000   -0.081
   573.50    4.965   10.000    5.000   -0.076
   573.60    4.965   10.000    5.000   -0.072
   573.70    4.965   10.000    5.000   -0.067
   573.80    4.965   10.000    5.000   -0.063
   573.90    4.965   10.000    5.000   -0.058
   574.00    4.965   10.000    5.000   -0.054
   574.10    4.965   10.000    5.000   -0.049
   574.20    4.970   10.000    5.000   -0.195
   574.30    4.970   10.000    5.000   -0.191
   574.40    4.970   10.000    5.000   -0.187
   574.50    4.970   10.000    5.000   -0.184
   574.60    4.970   10.000    5.000   -0.180
   574.70    4.970   10.000    5.000   -0.176
   574.80    4.970   10.000    5.000   -0.172
   574.90    4.970   10.000    5.000   -0.168
   575.00    4.970   10.000    5.000   -0.164
   575.10    4.970   10.000    5.000   -0.160
   575.20    4.975   10.000    5.000   -0.307
   575.30    4.975   10.000    5.000   -0.304
   575.40    4.975   10.000    5.000   -0.300
   575.50    4.975   10.000    5.000   -0.297
   575.60    4.975   10.000    5.000   -0.294
   575.70    4.975   10.000    5.000   -0.291
   575.80    4.975   10.000    5.000   -0.287
   575.90    4.975   10.000    5.000   -0.284
   576.00    4.975   10.000    5.000   -0.281
   576.10    4.975   10.000    5.000   -0.278
   576.20    4.980   10.000    5.000   -0.425
   576.30    4.980   10.000    5.000   -0.422
   576.40    4.980   10.000    5.000   -0.420
   576.50    4.980   10.000    5.000   -0.417
   576.60    4.980   10.000    5.000   -0.415
   576.70    4.980   10.000    5.000   -0.412
   576.80    4.980   10.000    5.000   -0.409
   576.90    4.980   10.000    5.000   -0.407
   577.00    4.985   10.000    5.000   -0.555
   577.10    4.985   10.000    5.000   -0.553
   577.20    4.985   10.000    5.000   -0.551
   577.30    4.985   10.000    5.000   -0.549
   577.40    4.985   10.000    5.000   -0.547
   577.50    4.985   10.000    5.000   -0.545
   577.60    4.985   10.000    5.000   -0.543
   577.70    4.985   10.000    5.000   -0.541
   577.80    4.990   10.000    5.000   -0.690
   577.90    4.990   10.000    5.000   -0.689
   578.00    4.990   10.000    5.000   -0.687
   578.10    4.990   10.000    5.000   -0.686
   578.20    4.990   10.000    5.000   -0.685
   578.30    4.990   10.000    5.000   -0.683
   578.40    4.990   10.000    5.000   -0.682
   578.50    4.995   10.000    5.000   -0.831
   578.60    4.995   10.000    5.000   -0.831
   578.70    4.995   10.000    5.000   -0.830
   578.80    4.995   10.000    5.000   -0.830
   578.90    4.995   10.000    5.000   -0.829
   579.00    4.995   10.000    5.000   -0.828
   579.10    4.995   10.000    5.000   -0.828
   579.20    4.995   10.000    5.000   -0.827
   579.30    5.000   10.000    5.000   -0.977
   579.40    5.000   10.000    5.000   -0.977
   579.50    5.000   10.000    5.000   -0.977
   579.60    5.000   10.000    5.000   -0.977
   579.70    5.000   10.000    5.000   -0.977
   579.80    5.000   10.000    5.000   -0.977
   579.90    5.000   10.000    5.000   -0.977
   580.00    5.000   10.000    5.000   -0.977
   580.10    5.000   10.000    5.000   -0.977
   580.20    5.005   10.000    5.000   -1.128
   580.30    5.005   10.000    5.000   -1.128
   580.40    5.005   10.000    5.000   -1.129
   580.50    5.005   10.000    5.000   -1.130
   580.60    5.005   10.000    5.000   -1.130
   580.70    5.005   10.000    5.000   -1.131
   580.80    5.005   10.000    5.000   -1.131
   580.90    5.005   10.000    5.000   -1.132
   581.00    5.010   10.000    5.000   -1.283
   581.10    5.010   10.000    5.000   -1.285
   581.20    5.010   10.000    5.000   -1.286
   581.30    5.010   10.000    5.000   -1.287
   581.40    5.010   10.000    5.000   -1.289
   581.50    5.010   10.000    5.000   -1.290
   581.60    5.010   10.000    5.000   -1.291
   581.70    5.010   10.000    5.000   -1.293
   581.80    5.010   10.000    5.000   -1.294
   581.90    5.015   10.000    5.000   -1.446
   582.00    5.015   10.000    5.000   -1.448
   582.10    5.015   10.000    5.000   -1.450
   582.20    5.015   10.000    5.000   -1.452
   582.30    5.015   10.000    5.000   -1.454
   582.40    5.015   10.000    5.000   -1.456
   582.50    5.015   10.000    5.000   -1.457
   582.60    5.015   10.000    5.000   -1.459
   582.70    5.015   10.000    5.000   -1.461
   582.80    5.015   10.000    5.000   -1.463
   582.90    5.015   10.000    5.000   -1.465
   583.00    5.015   10.000    5.000   -1.467
   583.10    5.020   10.000    5.000   -1.620
   583.20    5.020   10.000    5.000   -1.622
   583.30    5.020   10.000    5.000   -1.625
   583.40    5.020   10.000    5.000   -1.628
   583.50    5.020   10.000    5.000   -1.630
   583.60    5.020   10.000    5.000   -1.633
   583.70    5.020   10.000    5.000   -1.635
   583.80    5.020   10.000    5.000   -1.638
   583.90    5.020   10.000    5.000   -1.641
   584.00    5.020   10.000    5.000   -1.643
   584.10    5.020   10.000    5.000   -1.646
   584.20    5.025   10.000    5.000   -1.799
   584.30    5.025   10.000    5.000   -1.802
   584.40    5.025   10.000    5.000   -1.806
   584.50    5.025   10.000    5.000   -1.809
   584.60    5.025   10.000    5.000   -1.812
   584.70    5.025   10.000    5.000   -1.815
   584.80    5.025   10.000    5.000   -1.819
   584.90    5.025   10.000    5.000   -1.822
   585.00    5.025   10.000    5.000   -1.825
   585.10    5.025   10.000    5.000   -1.828
   585.20    5.025   10.000    5.000   -1.832
   585.30    5.025   10.000    5.000   -1.835
   585.40    5.025   10.000    5.000   -1.838
   585.50    5.025   10.000    5.000   -1.841
   585.60    5.025   10.000    5.000   -1.845
   585.70    5.025   10.000    5.000   -1.848
   585.80    5.025   10.000    5.000   -1.851
   585.90    5.025   10.000    5.000   -1.854
   586.00    5.030   10.000    5.000   -2.008
   586.10    5.030   10.000    5.000   -2.012
   586.20    5.030   10.000    5.000   -2.016
   586.30    5.030   10.000    5.000   -2.020
   586.40    5.030   10.000    5.000   -2.024
   586.50    5.030   10.000    5.000   -2.028
   586.60    5.030   10.000    5.000   -2.032
   586.70    5.030   10.000    5.000   -2.036
   586.80    5.030   10.000    5.000   -2.039
   586.90    5.030   10.000    5.000   -2.043
   587.00    5.030   10.000    5.000   -2.047
   587.10    5.030   10.000    5.000   -2.051
   587.20    5.030   10.000    5.000   -2.055
   587.30    5.030   10.000    5.000   -2.059
   587.40    5.030   10.000    5.000   -2.063
   587.50    5.030   10.000    5.000   -2.067
   587.60    5.030   10.000    5.000   -2.071
   587.70    5.030   10.000    5.000   -2.075
   587.80    5.030   10.000    5.000   -2.078
   587.90    5.030   10.000    5.000   -2.082
   588.00    5.030   10.000    5.000   -2.086
   588.10    5.030   10.000    5.000   -2.090
   588.20    5.030   10.000    5.000   -2.094
   588.30    5.030   10.000    5.000   -2.098
   588.40    5.030   10.000    5.000   -2.102
   588.50    5.030   10.000    5.000   -2.106
   588.60    5.030   10.000    5.000   -2.110
   588.70    5.030   10.000    5.000   -2.114
   588.80    5.030   10.000    5.000   -2.117
   588.90    5.030   10.000    5.000   -2.121
   589.00    5.030   10.000    5.000   -2.125
   589.10    5.030   10.000    5.000   -2.129
   589.20    5.030   10.000    5.000   -2.133
   589.30    5.030   10.000    5.000   -2.137
   589.40    5.030   10.000    5.000   -2.141
   589.50    5.030   10.000    5.000   -2.145
   589.60    5.030   10.000    5.000   -2.149
   589.70    5.030   10.000    5.000   -2.153
   589.80    5.030   10.000    5.000   -2.156
   589.90    5.030   10.000    5.000   -2.160
   590.00    5.030   10.000    5.000   -2.164
   590.10    5.030   10.000    5.000   -2.168
   590.20    5.030   10.000    5.000   -2.172
   590.30    5.030   10.000    5.000   -2.176
   590.40    5.030   10.000    5.000   -2.180
   590.50    5.030   10.000    5.000   -2.184
   590.60    5.030   10.000    5.000   -2.188
   590.70    5.030   10.000    5.000   -2.192
   590.80    5.030   10.000    5.000   -2.195
   590.90    5.030   10.000    5.000   -2.199
   591.00    5.030   10.000    5.000   -2.203
   591.10    5.025   10.000    5.000   -2.057
   591.20    5.025   10.000    5.000   -2.060
   591.30    5.025   10.000    5.000   -2.063
   591.40    5.025   10.000    5.000   -2.066
   591.50    5.025   10.000    5.000   -2.070
   591.60    5.025   10.000    5.000   -2.073
   591.70    5.025   10.000    5.000   -2.076
   591.80    5.025   10.000    5.000   -2.079
   591.90    5.025   10.000    5.000   -2.083
   592.00    5.025   10.000    5.000   -2.086
   592.10    5.025   10.000    5.000   -2.089
   592.20    5.025   10.000    5.000   -2.092
   592.30    5.025   10.000    5.000   -2.096
   592.40    5.025   10.000    5.000   -2.099
   592.50    5.020   10.000    5.000   -1.951
   592.60    5.020   10.000    5.000   -1.954
   592.70    5.020   10.000    5.000   -1.957
   592.80    5.020   10.000    5.000   -1.959
   592.90    5.020   10.000    5.000   -1.962
   593.00    5.020   10.000    5.000   -1.964
   593.10    5.020   10.000    5.000   -1.967
   593.20    5.020   10.000    5.000   -1.970
   593.30    5.020   10.000    5.000   -1.972
   593.40    5.020   10.000    5.000   -1.975
   593.50    5.020   10.000    5.000   -1.977
   593.60    5.020   10.000    5.000   -1.980
   593.70    5.015   10.000    5.000   -1.832
   593.80    5.015   10.000    5.000   -1.834
   593.90    5.015   10.000    5.000   -1.836
   594.00    5.015   10.000    5.000   -1.838
   594.10    5.015   10.000    5.000   -1.840
   594.20    5.015   10.000    5.000   -1.842
   594.30    5.015   10.000    5.000   -1.844
   594.40    5.015   10.000    5.000   -1.846
   594.50    5.015   10.000    5.000   -1.847
   594.60    5.015   10.000    5.000   -1.849
   594.70    5.015   10.000    5.000   -1.851
   594.80    5.010   10.000    5.000   -1.703
   594.90    5.010   10.000    5.000   -1.704
   595.00    5.010   10.000    5.000   -1.705
   595.10    5.010   10.000    5.000   -1.707
   595.20    5.010   10.000    5.000   -1.708
   595.30    5.010   10.000    5.000   -1.709
   595.40    5.010   10.000    5.000   -1.711
   595.50    5.010   10.000    5.000   -1.712
   595.60    5.010   10.000    5.000   -1.713
   595.70    5.010   10.000    5.000   -1.714
   595.80    5.005   10.000    5.000   -1.565
   595.90    5.005   10.000    5.000   -1.566
   596.00    5.005   10.000    5.000   -1.566
   596.10    5.005   10.000    5.000   -1.567
   596.20    5.005   10.000    5.000   -1.568
   596.30    5.005   10.000    5.000   -1.568
   596.40    5.005   10.000    5.000   -1.569
   596.50    5.005   10.000    5.000   -1.570
   596.60    5.005   10.000    5.000   -1.570
   596.70    5.000   10.000    5.000   -1.420
   596.80    5.000   10.000    5.000   -1.420
   596.90    5.000   10.000    5.000   -1.420
   597.00    5.000   10.000    5.000   -1.420
   597.10    5.000   10.000    5.000   -1.420
   597.20    5.000   10.000    5.000   -1.420
   597.30    5.000   10.000    5.000   -1.420
   597.40    5.000   10.000    5.000   -1.420
   597.50    5.000   10.000    5.000   -1.420
   597.60    5.000   10.000    5.000   -1.420
   597.70    5.000   10.000    5.000   -1.420
   597.80    5.000   10.000    5.000   -1.420
   597.90    4.995   10.000    5.000   -1.270
   598.00    4.995   10.000    5.000   -1.269
   598.10    4.995   10.000    5.000   -1.268
   598.20    4.995   10.000    5.000   -1.268
   598.30    4.995   10.000    5.000   -1.267
   598.40    4.995   10.000    5.000   -1.266
   598.50    4.995   10.000    5.000   -1.266
   598.60    4.995   10.000    5.000   -1.265
   598.70    4.995   10.000    5.000   -1.264
   598.80    4.990   10.000    5.000   -1.113
   598.90    4.990   10.000    5.000   -1.112
   599.00    4.990   10.000    5.000   -1.110
   599.10    4.990   10.000    5.000   -1.109
   599.20    4.990   10.000    5.000   -1.108
   599.30    4.990   10.000    5.000   -1.107
   599.40    4.990   10.000    5.000   -1.105
   599.50    4.990   10.000    5.000   -1.104
   599.60    4.990   10.000    5.000   -1.103
   599.70    4.985   10.000    5.000   -0.951
   599.80    4.985   10.000    5.000   -0.949
   599.90    4.985   10.000    5.000   -0.947
   600.00    4.985   10.000    5.000   -0.945
   600.10    4.985   10.000    5.000   -0.943
   600.20    4.985   10.000    5.000   -0.941
   600.30    4.985   10.000    5.000   -0.939
   600.40    4.985   10.000    5.000   -0.937
   600.50    4.985   10.000    5.000   -0.935
   600.60    4.985   10.000    5.000   -0.933
   600.70    4.985   10.000    5.000   -0.931
   600.80    4.985   10.000    5.000   -0.929
   600.90    4.985   10.000    5.000   -0.927
   601.00    4.985   10.000    5.000   -0.925
   601.10    4.980   10.000    5.000   -0.773
   601.20    4.980   10.000    5.000   -0.770
   601.30    4.980   10.000    5.000   -0.768
   601.40    4.980   10.000    5.000   -0.765
   601.50    4.980   10.000    5.000   -0.762
   601.60    4.980   10.000    5.000   -0.760
   601.70    4.980   10.000    5.000   -0.757
   601.80    4.980   10.000    5.000   -0.755
   601.90    4.980   10.000    5.000   -0.752
   602.00    4.980   10.000    5.000   -0.749
   602.10    4.980   10.000    5.000   -0.747
   602.20    4.980   10.000    5.000   -0.744
   602.30    4.980   10.000    5.000   -0.742
   602.40    4.980   10.000    5.000   -0.739
   602.50    4.980   10.000    5.000   -0.736
   602.60    4.980   10.000    5.000   -0.734
   602.70    4.975   10.000    5.000   -0.581
   602.80    4.980   10.000    5.000   -0.728
   602.90    4.980   10.000    5.000   -0.725
   603.00    4.980   10.000    5.000   -0.723
   603.10    4.980   10.000    5.000   -0.720
   603.20    4.980   10.000    5.000   -0.718
   603.30    4.980   10.000    5.000   -0.715
   603.40    4.975   10.000    5.000   -0.562
   603.50    4.975   10.000    5.000   -0.558
   603.60    4.980   10.000    5.000   -0.706
   603.70    4.975   10.000    5.000   -0.553
   603.80    4.975   10.000    5.000   -0.549
   603.90    4.975   10.000    5.000   -0.546
   604.00    4.975   10.000    5.000   -0.543
   604.10    4.975   10.000    5.000   -0.540
   604.20    4.975   10.000    5.000   -0.536
   604.30    4.975   10.000    5.000   -0.533
   604.40    4.975   10.000    5.000   -0.530
   604.50    4.975   10.000    5.000   -0.527
   604.60    4.975   10.000    5.000   -0.523
   604.70    4.975   10.000    5.000   -0.520
   604.80    4.975   10.000    5.000   -0.517
   604.90    4.975   10.000    5.000   -0.514
   605.00    4.975   10.000    5.000   -0.510
   605.10    4.975   10.000    5.000   -0.507
   605.20    4.975   10.000    5.000   -0.504
   605.30    4.975   10.000    5.000   -0.501
   605.40    4.975   10.000    5.000   -0.497
   605.50    4.975   10.000    5.000   -0.494
   605.60    4.975   10.000    5.000   -0.491
   605.70    4.975   10.000    5.000   -0.488
   605.80    4.975   10.000    5.000   -0.484
   605.90    4.975   10.000    5.000   -0.481
   606.00    4.975   10.000    5.000   -0.478
   606.10    4.975   10.000    5.000   -0.475
   606.20    4.975   10.000    5.000   -0.471
   606.30    4.975   10.000    5.000   -0.468
   606.40    4.975   10.000    5.000   -0.465
   606.50    4.975   10.000    5.000   -0.462
   606.60    4.975   10.000    5.000   -0.458
   606.70    4.975   10.000    5.000   -0.455
   606.80    4.975   10.000    5.000   -0.452
   606.90    4.975   10.000    5.000   -0.449
   607.00    4.975   10.000    5.000   -0.445
   607.10    4.975   10.000    5.000   -0.442
   607.20    4.975   10.000    5.000   -0.439
   607.30    4.975   10.000    5.000   -0.436
   607.40    4.975   10.000    5.000   -0.432
   607.50    4.975   10.000    5.000   -0.429
   607.60    4.975   10.000    5.000   -0.426
   607.70    4.975   10.000    5.000   -0.423
   607.80    4.975   10.000    5.000   -0.419
   607.90    4.980   10.000    5.000   -0.567
   608.00    4.975   10.000    5.000   -0.413
   608.10    4.980   10.000    5.000   -0.561
   608.20    4.980   10.000    5.000   -0.558
   608.30    4.980   10.000    5.000   -0.556
   608.40    4.980   10.000    5.000   -0.553
   608.50    4.980   10.000    5.000   -0.550
   608.60    4.980   10.000    5.000   -0.548
   608.70    4.980   10.000    5.000   -0.545
   608.80    4.980   10.000    5.000   -0.543
   608.90    4.980   10.000    5.000   -0.540
   609.00    4.980   10.000    5.000   -0.537
   609.10    4.980   10.000    5.000   -0.535
   609.20    4.980   10.000    5.000   -0.532
   609.30    4.980   10.000    5.000   -0.530
   609.40    4.980   10.000    5.000   -0.527
   609.50    4.980   10.000    5.000   -0.524
   609.60    4.980   10.000    5.000   -0.522
   609.70    4.980   10.000    5.000   -0.519
   609.80    4.985   10.000    5.000   -0.667
   609.90    4.985   10.000    5.000   -0.665
   610.00    4.985   10.000    5.000   -0.663
   610.10    4.985   10.000    5.000   -0.662
   610.20    4.985   10.000    5.000   -0.660
   610.30    4.985   10.000    5.000   -0.658
   610.40    4.985   10.000    5.000   -0.656
   610.50    4.985   10.000    5.000   -0.654
   610.60    4.985   10.000    5.000   -0.652
   610.70    4.985   10.000    5.000   -0.650
   610.80    4.985   10.000    5.000   -0.648
   610.90    4.985   10.000    5.000   -0.646
   611.00    4.990   10.000    5.000   -0.795
   611.10    4.990   10.000    5.000   -0.793
   611.20    4.990   10.000    5.000   -0.792
   611.30    4.990   10.000    5.000   -0.791
   611.40    4.990   10.000    5.000   -0.789
   611.50    4.990   10.000    5.000   -0.788
   611.60    4.990   10.000    5.000   -0.787
   611.70    4.990   10.000    5.000   -0.785
   611.80    4.990   10.000    5.000   -0.784
   611.90    4.990   10.000    5.000   -0.783
   612.00    4.990   10.000    5.000   -0.782
   612.10    4.990   10.000    5.000   -0.780
   612.20    4.990   10.000    5.000   -0.779
   612.30    4.990   10.000    5.000   -0.778
   612.40    4.990   10.000    5.000   -0.776
   612.50    4.995   10.000    5.000   -0.926
   612.60    4.995   10.000    5.000   -0.925
   612.70    4.995   10.000    5.000   -0.924
   612.80    4.995   10.000    5.000   -0.924
   612.90    4.995   10.000    5.000   -0.923
   613.00    4.995   10.000    5.000   -0.922
   613.10    4.995   10.000    5.000   -0.922
   613.20    4.995   10.000    5.000   -0.921
   613.30    5.000   10.000    5.000   -1.071
   613.40    5.000   10.000    5.000   -1.071
   613.50    5.000   10.000    5.000   -1.071
   613.60    5.000   10.000    5.000   -1.071
   613.70    5.000   10.000    5.000   -1.071
   613.80    5.000   10.000    5.000   -1.071
   613.90    5.000   10.000    5.000   -1.071
   614.00    5.000   10.000    5.000   -1.071
   614.10    5.000   10.000    5.000   -1.071
   614.20    5.000   10.000    5.000   -1.071
   614.30    5.000   10.000    5.000   -1.071
   614.40    5.000   10.000    5.000   -1.071
   614.50    5.005   10.000    5.000   -1.222
   614.60    5.005   10.000    5.000   -1.223
   614.70    5.005   10.000    5.000   -1.223
   614.80    5.005   10.000    5.000   -1.224
   614.90    5.005   10.000    5.000   -1.224
   615.00    5.005   10.000    5.000   -1.225
   615.10    5.005   10.000    5.000   -1.226
   615.20    5.005   10.000    5.000   -1.226
   615.30    5.005   10.000    5.000   -1.227
   615.40    5.005   10.000    5.000   -1.228
   615.50    5.005   10.000    5.000   -1.228
   615.60    5.005   10.000    5.000   -1.229
   615.70    5.005   10.000    5.000   -1.230
   615.80    5.005   10.000    5.000   -1.230
   615.90    5.010   10.000    5.000   -1.382
   616.00    5.010   10.000    5.000   -1.383
   616.10    5.010   10.000    5.000   -1.384
   616.20    5.010   10.000    5.000   -1.386
   616.30    5.010   10.000    5.000   -1.387
   616.40    5.010   10.000    5.000   -1.388
   616.50    5.010   10.000    5.000   -1.389
   616.60    5.010   10.000    5.000   -1.391
   616.70    5.010   10.000    5.000   -1.392
   616.80    5.010   10.000    5.000   -1.393
   616.90    5.010   10.000    5.000   -1.395
   617.00    5.010   10.000    5.000   -1.396
   617.10    5.015   10.000    5.000   -1.548
   617.20    5.015   10.000    5.000   -1.550
   617.30    5.015   10.000    5.000   -1.552
   617.40    5.015   10.000    5.000   -1.554
   617.50    5.015   10.000    5.000   -1.556
   617.60    5.015   10.000    5.000   -1.558
   617.70    5.015   10.000    5.000   -1.560
   617.80    5.015   10.000    5.000   -1.561
   617.90    5.015   10.000    5.000   -1.563
   618.00    5.015   10.000    5.000   -1.565
   618.10    5.015   10.000    5.000   -1.567
   618.20    5.015   10.000    5.000   -1.569
   618.30    5.015   10.000    5.000   -1.571
   618.40    5.015   10.000    5.000   -1.573
   618.50    5.020   10.000    5.000   -1.726
   618.60    5.020   10.000    5.000   -1.728
   618.70    5.020   10.000    5.000   -1.731
   618.80    5.020   10.000    5.000   -1.734
   618.90    5.020   10.000    5.000   -1.736
   619.00    5.020   10.000    5.000   -1.739
   619.10    5.020   10.000    5.000   -1.741
   619.20    5.020   10.000    5.000   -1.744
   619.30    5.020   10.000    5.000   -1.747
   619.40    5.020   10.000    5.000   -1.749
   619.50    5.020   10.000    5.000   -1.752
   619.60    5.020   10.000    5.000   -1.754
   619.70    5.020   10.000    5.000   -1.757
   619.80    5.020   10.000    5.000   -1.760
   619.90    5.020   10.000    5.000   -1.762
   620.00    5.020   10.000    5.000   -1.765
   620.10    5.020   10.000    5.000   -1.767
   620.20    5.020   10.000    5.000   -1.770
   620.30    5.020   10.000    5.000   -1.773
   620.40    5.020   10.000    5.000   -1.775
   620.50    5.020   10.000    5.000   -1.778
   620.60    5.020   10.000    5.000   -1.780
   620.70    5.020   10.000    5.000   -1.783
   620.80    5.020   10.000    5.000   -1.786
   620.90    5.020   10.000    5.000   -1.788
   621.00    5.020   10.000    5.000   -1.791
   621.10    5.020   10.000    5.000   -1.793
   621.20    5.020   10.000    5.000   -1.796
   621.30    5.025   10.000    5.000   -1.949
   621.40    5.025   10.000    5.000   -1.953
   621.50    5.025   10.000    5.000   -1.956
   621.60    5.025   10.000    5.000   -1.959
   621.70    5.025   10.000    5.000   -1.962
   621.80    5.025   10.000    5.000   -1.966
   621.90    5.025   10.000    5.000   -1.969
   622.00    5.025   10.000    5.000   -1.972
   622.10    5.025   10.000    5.000   -1.975
   622.20    5.025   10.000    5.000   -1.979
   622.30    5.025   10.000    5.000   -1.982
   622.40    5.025   10.000    5.000   -1.985
   622.50    5.025   10.000    5.000   -1.988
   622.60    5.025   10.000    5.000   -1.992
   622.70    5.025   10.000    5.000   -1.995
   622.80    5.025   10.000    5.000   -1.998
   622.90    5.025   10.000    5.000   -2.001
   623.00    5.025   10.000    5.000   -2.005
   623.10    5.025   10.000    5.000   -2.008
   623.20    5.025   10.000    5.000   -2.011
   623.30    5.025   10.000    5.000   -2.014
   623.40    5.025   10.000    5.000   -2.018
   623.50    5.020   10.000    5.000   -1.870
   623.60    5.025   10.000    5.000   -2.023
   623.70    5.025   10.000    5.000   -2.027
   623.80    5.025   10.000    5.000   -2.030
   623.90    5.020   10.000    5.000   -1.882
   624.00    5.020   10.000    5.000   -1.885
   624.10    5.020   10.000    5.000   -1.888
   624.20    5.020   10.000    5.000   -1.890
   624.30    5.020   10.000    5.000   -1.893
   624.40    5.020   10.000    5.000   -1.895
   624.50    5.020   10.000    5.000   -1.898
   624.60    5.020   10.000    5.000   -1.901
   624.70    5.020   10.000    5.000   -1.903
   624.80    5.020   10.000    5.000   -1.906
   624.90    5.020   10.000    5.000   -1.908
   625.00    5.020   10.000    5.000   -1.911
   625.10    5.020   10.000    5.000   -1.914
   625.20    5.020   10.000    5.000   -1.916
   625.30    5.020   10.000    5.000   -1.919
   625.40    5.020   10.000    5.000   -1.921
   625.50    5.020   10.000    5.000   -1.924
   625.60    5.020   10.000    5.000   -1.927
   625.70    5.020   10.000    5.000   -1.929
   625.80    5.020   10.000    5.000   -1.932
   625.90    5.020   10.000    5.000   -1.934
   626.00    5.020   10.000    5.000   -1.937
   626.10    5.020   10.000    5.000   -1.940
   626.20    5.020   10.000    5.000   -1.942
   626.30    5.020   10.000    5.000   -1.945
   626.40    5.015   10.000    5.000   -1.797
   626.50    5.015   10.000    5.000   -1.799
   626.60    5.015   10.000    5.000   -1.801
   626.70    5.015   10.000    5.000   -1.803
   626.80    5.015   10.000    5.000   -1.805
   626.90    5.015   10.000    5.000   -1.807
   627.00    5.015   10.000    5.000   -1.808
   627.10    5.015   10.000    5.000   -1.810
   627.20    5.015   10.000    5.000   -1.812
   627.30    5.015   10.000    5.000   -1.814
   627.40    5.015   10.000    5.000   -1.816
   627.50    5.015   10.000    5.000   -1.818
   627.60    5.015   10.000    5.000   -1.820
   627.70    5.015   10.000    5.000   -1.822
   627.80    5.015   10.000    5.000   -1.824
   627.90    5.015   10.000    5.000   -1.826
   628.00    5.015   10.000    5.000   -1.828
   628.10    5.010   10.000    5.000   -1.679
   628.20    5.010   10.000    5.000   -1.681
   628.30    5.010   10.000    5.000   -1.682
   628.40    5.010   10.000    5.000   -1.683
   628.50    5.010   10.000    5.000   -1.685
   628.60    5.010   10.000    5.000   -1.686
   628.70    5.010   10.000    5.000   -1.687
   628.80    5.010   10.000    5.000   -1.688
